image_url,name,publisher,description,category,tags,price,review_score,review_count,stock_quantity,date_added
https://example.com/images/smart_stainless_steel_water_bottle_747.jpg,Smart Stainless Steel Water Bottle 747,Maple Street Press,"The Smart Stainless Steel Water Bottle 747 by Maple Street Press delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the electronics category, offering a strong balance of value and functionality.",Electronics,compact newarrival essential waterproof rechargeable,82.74,2.21,6784,1690,2023-12-08
https://example.com/images/ultra_electric_kettle_250.jpg,Ultra Electric Kettle 250,Horizon Tech,"The Ultra Electric Kettle 250 by Horizon Tech delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,wireless bestseller modern rechargeable ergonomic,369.57,4.39,3449,1623,2016-07-03
https://example.com/images/classic_cookbook_519.jpg,Classic Cookbook 519,Maple Street Press,"The Classic Cookbook 519 by Maple Street Press delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,giftable waterproof portable durable limitededition,703.5,2.14,1586,1236,2023-06-12
https://example.com/images/eco_graphic_t-shirt_270.jpg,Eco Graphic T-Shirt 270,BrightLeaf Publishing,"The Eco Graphic T-Shirt 270 by BrightLeaf Publishing delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the books category, offering a strong balance of value and functionality.",Books,ergonomic modern wireless durable essential,492.21,4.75,3270,644,2019-09-12
https://example.com/images/classic_graphic_t-shirt_901.jpg,Classic Graphic T-Shirt 901,Maple Street Press,"The Classic Graphic T-Shirt 901 by Maple Street Press delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the electronics category, offering a strong balance of value and functionality.",Electronics,essential wireless limitededition portable giftable,234.2,4.33,8714,1070,2020-11-12
https://example.com/images/eco_science_fiction_novel_212.jpg,Eco Science Fiction Novel 212,Horizon Tech,"The Eco Science Fiction Novel 212 by Horizon Tech delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,ergonomic limitededition essential durable versatile,739.43,3.36,7569,0,2017-10-06
https://example.com/images/ultra_electric_kettle_225.jpg,Ultra Electric Kettle 225,NorthPeak,"The Ultra Electric Kettle 225 by NorthPeak delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the electronics category, offering a strong balance of value and functionality.",Electronics,bestseller waterproof compact lightweight rechargeable,511.35,2.69,6508,1067,2022-09-04
https://example.com/images/wireless_noise_cancelling_headphones_779.jpg,Wireless Noise Cancelling Headphones 779,Summit Gear Co.,"The Wireless Noise Cancelling Headphones 779 by Summit Gear Co. delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,lightweight wireless essential newarrival ergonomic,493.84,1.18,4653,526,2021-02-03
https://example.com/images/wireless_led_desk_lamp_580.jpg,Wireless LED Desk Lamp 580,SilverLine Electronics,"The Wireless LED Desk Lamp 580 by SilverLine Electronics delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,giftable modern versatile bestseller newarrival,165.92,4.41,6159,422,2018-01-24
https://example.com/images/ultra_running_shoes_218.jpg,Ultra Running Shoes 218,Summit Gear Co.,"The Ultra Running Shoes 218 by Summit Gear Co. delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the clothing category, offering a strong balance of value and functionality.",Clothing,ergonomic giftable rechargeable modern limitededition,663.28,2.32,7758,849,2017-06-11
https://example.com/images/professional_graphic_t-shirt_457.jpg,Professional Graphic T-Shirt 457,BlueRiver Outfitters,"The Professional Graphic T-Shirt 457 by BlueRiver Outfitters delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the clothing category, offering a strong balance of value and functionality.",Clothing,rechargeable wireless waterproof versatile bestseller,17.24,4.2,6679,1835,2023-12-15
https://example.com/images/ultra_electric_kettle_942.jpg,Ultra Electric Kettle 942,Summit Gear Co.,"The Ultra Electric Kettle 942 by Summit Gear Co. delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the clothing category, offering a strong balance of value and functionality.",Clothing,limitededition compact lightweight premium durable,150.4,2.16,9657,266,2018-04-06
https://example.com/images/classic_graphic_t-shirt_469.jpg,Classic Graphic T-Shirt 469,Maple Street Press,"The Classic Graphic T-Shirt 469 by Maple Street Press delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,essential rechargeable portable durable ergonomic,70.04,3.96,2501,170,2022-03-09
https://example.com/images/eco_4k_monitor_201.jpg,Eco 4K Monitor 201,Maple Street Press,"The Eco 4K Monitor 201 by Maple Street Press delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,compact rechargeable portable durable wireless,28.09,2.58,4876,102,2023-06-08
https://example.com/images/advanced_noise_cancelling_headphones_149.jpg,Advanced Noise Cancelling Headphones 149,NorthPeak,"The Advanced Noise Cancelling Headphones 149 by NorthPeak delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the books category, offering a strong balance of value and functionality.",Books,durable waterproof versatile compact limitededition,613.72,1.34,1217,1035,2016-02-08
https://example.com/images/compact_mechanical_keyboard_910.jpg,Compact Mechanical Keyboard 910,Maple Street Press,"The Compact Mechanical Keyboard 910 by Maple Street Press delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the books category, offering a strong balance of value and functionality.",Books,modern versatile ergonomic wireless giftable,638.07,2.03,1625,656,2019-12-26
https://example.com/images/classic_cookbook_588.jpg,Classic Cookbook 588,BlueRiver Outfitters,"The Classic Cookbook 588 by BlueRiver Outfitters delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,premium versatile newarrival giftable portable,351.22,3.24,9229,1997,2025-03-27
https://example.com/images/wireless_fitness_tracker_376.jpg,Wireless Fitness Tracker 376,NorthPeak,"The Wireless Fitness Tracker 376 by NorthPeak delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,modern limitededition bestseller portable essential,778.23,4.15,6453,1845,2023-11-03
https://example.com/images/portable_yoga_mat_601.jpg,Portable Yoga Mat 601,NorthPeak,"The Portable Yoga Mat 601 by NorthPeak delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,bestseller limitededition modern rechargeable portable,793.25,2.48,3352,1722,2018-01-30
https://example.com/images/compact_science_fiction_novel_949.jpg,Compact Science Fiction Novel 949,SilverLine Electronics,"The Compact Science Fiction Novel 949 by SilverLine Electronics delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the clothing category, offering a strong balance of value and functionality.",Clothing,durable modern wireless portable essential,177.79,3.13,7753,1905,2016-12-28
https://example.com/images/advanced_bluetooth_speaker_272.jpg,Advanced Bluetooth Speaker 272,NorthPeak,"The Advanced Bluetooth Speaker 272 by NorthPeak delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the clothing category, offering a strong balance of value and functionality.",Clothing,wireless bestseller giftable lightweight premium,682.86,4.99,8512,71,2024-09-09
https://example.com/images/advanced_stainless_steel_water_bottle_588.jpg,Advanced Stainless Steel Water Bottle 588,BrightLeaf Publishing,"The Advanced Stainless Steel Water Bottle 588 by BrightLeaf Publishing delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the books category, offering a strong balance of value and functionality.",Books,giftable premium versatile durable limitededition,153.74,4.06,577,1755,2021-08-20
https://example.com/images/eco_electric_kettle_810.jpg,Eco Electric Kettle 810,BlueRiver Outfitters,"The Eco Electric Kettle 810 by BlueRiver Outfitters delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the books category, offering a strong balance of value and functionality.",Books,portable rechargeable durable giftable newarrival,613.39,3.13,6449,964,2019-07-01
https://example.com/images/ultra_stainless_steel_water_bottle_228.jpg,Ultra Stainless Steel Water Bottle 228,BlueRiver Outfitters,"The Ultra Stainless Steel Water Bottle 228 by BlueRiver Outfitters delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,compact newarrival wireless bestseller lightweight,788.73,5.0,1023,1910,2022-12-14
https://example.com/images/premium_action_camera_241.jpg,Premium Action Camera 241,BlueRiver Outfitters,"The Premium Action Camera 241 by BlueRiver Outfitters delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the electronics category, offering a strong balance of value and functionality.",Electronics,waterproof essential premium ergonomic portable,222.41,2.69,1684,1323,2024-05-30
https://example.com/images/professional_smartphone_stand_170.jpg,Professional Smartphone Stand 170,NorthPeak,"The Professional Smartphone Stand 170 by NorthPeak delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the clothing category, offering a strong balance of value and functionality.",Clothing,giftable portable newarrival durable essential,410.82,3.62,3707,839,2016-01-27
https://example.com/images/classic_external_hard_drive_703.jpg,Classic External Hard Drive 703,BlueRiver Outfitters,"The Classic External Hard Drive 703 by BlueRiver Outfitters delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,giftable versatile modern bestseller ergonomic,530.05,4.59,7348,1016,2022-07-25
https://example.com/images/smart_external_hard_drive_260.jpg,Smart External Hard Drive 260,Maple Street Press,"The Smart External Hard Drive 260 by Maple Street Press delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the books category, offering a strong balance of value and functionality.",Books,versatile waterproof limitededition rechargeable bestseller,688.91,1.35,7342,1555,2024-01-05
https://example.com/images/portable_science_fiction_novel_362.jpg,Portable Science Fiction Novel 362,SilverLine Electronics,"The Portable Science Fiction Novel 362 by SilverLine Electronics delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the books category, offering a strong balance of value and functionality.",Books,ergonomic portable essential newarrival limitededition,429.63,1.74,9103,1654,2023-05-20
https://example.com/images/ultra_bluetooth_speaker_286.jpg,Ultra Bluetooth Speaker 286,Maple Street Press,"The Ultra Bluetooth Speaker 286 by Maple Street Press delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the clothing category, offering a strong balance of value and functionality.",Clothing,limitededition durable ergonomic rechargeable newarrival,265.34,3.35,6742,1233,2017-10-23
https://example.com/images/advanced_external_hard_drive_698.jpg,Advanced External Hard Drive 698,BrightLeaf Publishing,"The Advanced External Hard Drive 698 by BrightLeaf Publishing delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,limitededition rechargeable waterproof giftable modern,130.11,3.11,7203,814,2018-09-29
https://example.com/images/advanced_action_camera_536.jpg,Advanced Action Camera 536,BlueRiver Outfitters,"The Advanced Action Camera 536 by BlueRiver Outfitters delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the books category, offering a strong balance of value and functionality.",Books,compact premium waterproof durable giftable,127.99,3.88,7766,1501,2024-04-18
https://example.com/images/classic_fitness_tracker_573.jpg,Classic Fitness Tracker 573,NorthPeak,"The Classic Fitness Tracker 573 by NorthPeak delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,compact newarrival versatile premium portable,459.92,3.42,6247,1073,2017-08-27
https://example.com/images/premium_external_hard_drive_813.jpg,Premium External Hard Drive 813,BrightLeaf Publishing,"The Premium External Hard Drive 813 by BrightLeaf Publishing delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,ergonomic premium lightweight limitededition compact,308.26,1.38,2989,1797,2025-10-01
https://example.com/images/smart_yoga_mat_178.jpg,Smart Yoga Mat 178,BrightLeaf Publishing,"The Smart Yoga Mat 178 by BrightLeaf Publishing delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,limitededition newarrival portable lightweight essential,447.53,4.8,2289,300,2025-02-18
https://example.com/images/wireless_graphic_t-shirt_998.jpg,Wireless Graphic T-Shirt 998,Horizon Tech,"The Wireless Graphic T-Shirt 998 by Horizon Tech delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,versatile rechargeable essential giftable durable,388.28,4.9,1317,361,2023-11-02
https://example.com/images/advanced_bluetooth_speaker_902.jpg,Advanced Bluetooth Speaker 902,BlueRiver Outfitters,"The Advanced Bluetooth Speaker 902 by BlueRiver Outfitters delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the clothing category, offering a strong balance of value and functionality.",Clothing,durable newarrival rechargeable versatile ergonomic,178.36,2.45,5027,1967,2020-01-30
https://example.com/images/professional_stainless_steel_water_bottle_518.jpg,Professional Stainless Steel Water Bottle 518,UrbanNest,"The Professional Stainless Steel Water Bottle 518 by UrbanNest delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,modern durable bestseller giftable essential,330.89,4.25,5733,518,2024-03-07
https://example.com/images/wireless_electric_kettle_113.jpg,Wireless Electric Kettle 113,BlueRiver Outfitters,"The Wireless Electric Kettle 113 by BlueRiver Outfitters delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the electronics category, offering a strong balance of value and functionality.",Electronics,limitededition modern premium lightweight newarrival,310.57,4.28,5108,29,2025-10-14
https://example.com/images/eco_smartphone_stand_700.jpg,Eco Smartphone Stand 700,Summit Gear Co.,"The Eco Smartphone Stand 700 by Summit Gear Co. delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the electronics category, offering a strong balance of value and functionality.",Electronics,durable versatile lightweight premium waterproof,748.02,4.01,6564,1528,2017-05-09
https://example.com/images/compact_science_fiction_novel_193.jpg,Compact Science Fiction Novel 193,BlueRiver Outfitters,"The Compact Science Fiction Novel 193 by BlueRiver Outfitters delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the books category, offering a strong balance of value and functionality.",Books,lightweight limitededition rechargeable modern bestseller,747.13,4.17,8750,1606,2025-07-09
https://example.com/images/ultra_noise_cancelling_headphones_938.jpg,Ultra Noise Cancelling Headphones 938,BrightLeaf Publishing,"The Ultra Noise Cancelling Headphones 938 by BrightLeaf Publishing delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,rechargeable wireless giftable versatile lightweight,552.97,4.7,2822,1040,2019-06-29
https://example.com/images/smart_office_chair_555.jpg,Smart Office Chair 555,NorthPeak,"The Smart Office Chair 555 by NorthPeak delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,rechargeable portable versatile durable compact,709.67,2.89,6659,380,2021-04-25
https://example.com/images/smart_noise_cancelling_headphones_365.jpg,Smart Noise Cancelling Headphones 365,UrbanNest,"The Smart Noise Cancelling Headphones 365 by UrbanNest delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the books category, offering a strong balance of value and functionality.",Books,portable versatile lightweight giftable newarrival,790.42,4.95,3668,373,2022-06-09
https://example.com/images/wireless_noise_cancelling_headphones_143.jpg,Wireless Noise Cancelling Headphones 143,NorthPeak,"The Wireless Noise Cancelling Headphones 143 by NorthPeak delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,compact giftable waterproof limitededition wireless,77.44,2.32,4909,1318,2018-06-20
https://example.com/images/portable_smartphone_stand_713.jpg,Portable Smartphone Stand 713,NorthPeak,"The Portable Smartphone Stand 713 by NorthPeak delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,bestseller premium limitededition rechargeable waterproof,706.77,2.65,3424,1882,2020-08-04
https://example.com/images/ultra_4k_monitor_309.jpg,Ultra 4K Monitor 309,BlueRiver Outfitters,"The Ultra 4K Monitor 309 by BlueRiver Outfitters delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,waterproof essential limitededition wireless lightweight,257.73,2.0,9398,794,2018-10-13
https://example.com/images/compact_cookware_set_248.jpg,Compact Cookware Set 248,NorthPeak,"The Compact Cookware Set 248 by NorthPeak delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,modern portable bestseller ergonomic wireless,663.41,3.3,3426,495,2020-02-08
https://example.com/images/ultra_running_shoes_789.jpg,Ultra Running Shoes 789,UrbanNest,"The Ultra Running Shoes 789 by UrbanNest delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,giftable bestseller essential ergonomic compact,620.17,2.12,5898,813,2019-01-26
https://example.com/images/compact_gaming_mouse_465.jpg,Compact Gaming Mouse 465,Maple Street Press,"The Compact Gaming Mouse 465 by Maple Street Press delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the electronics category, offering a strong balance of value and functionality.",Electronics,limitededition wireless premium essential rechargeable,434.96,1.38,6051,596,2024-03-03
https://example.com/images/smart_smartphone_stand_170.jpg,Smart Smartphone Stand 170,Summit Gear Co.,"The Smart Smartphone Stand 170 by Summit Gear Co. delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the electronics category, offering a strong balance of value and functionality.",Electronics,bestseller limitededition modern premium lightweight,499.7,3.95,825,1874,2023-06-29
https://example.com/images/compact_smartphone_stand_657.jpg,Compact Smartphone Stand 657,NorthPeak,"The Compact Smartphone Stand 657 by NorthPeak delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,portable wireless waterproof essential rechargeable,188.7,4.64,4688,1988,2025-12-26
https://example.com/images/portable_electric_kettle_988.jpg,Portable Electric Kettle 988,UrbanNest,"The Portable Electric Kettle 988 by UrbanNest delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the books category, offering a strong balance of value and functionality.",Books,waterproof versatile newarrival modern portable,273.36,3.71,1483,149,2017-11-17
https://example.com/images/professional_electric_kettle_702.jpg,Professional Electric Kettle 702,BrightLeaf Publishing,"The Professional Electric Kettle 702 by BrightLeaf Publishing delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,limitededition rechargeable giftable versatile durable,107.38,3.92,3432,640,2022-09-28
https://example.com/images/compact_science_fiction_novel_408.jpg,Compact Science Fiction Novel 408,NorthPeak,"The Compact Science Fiction Novel 408 by NorthPeak delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,giftable modern limitededition durable bestseller,22.31,4.44,75,1982,2017-10-20
https://example.com/images/wireless_4k_monitor_664.jpg,Wireless 4K Monitor 664,Horizon Tech,"The Wireless 4K Monitor 664 by Horizon Tech delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,versatile wireless ergonomic modern lightweight,678.13,3.21,8958,250,2020-03-04
https://example.com/images/ultra_noise_cancelling_headphones_554.jpg,Ultra Noise Cancelling Headphones 554,Horizon Tech,"The Ultra Noise Cancelling Headphones 554 by Horizon Tech delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the books category, offering a strong balance of value and functionality.",Books,waterproof versatile essential limitededition bestseller,348.23,4.08,4067,1813,2020-09-22
https://example.com/images/ultra_fitness_tracker_518.jpg,Ultra Fitness Tracker 518,SilverLine Electronics,"The Ultra Fitness Tracker 518 by SilverLine Electronics delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,durable newarrival rechargeable bestseller limitededition,757.55,3.69,2647,488,2018-10-03
https://example.com/images/professional_gaming_mouse_220.jpg,Professional Gaming Mouse 220,Maple Street Press,"The Professional Gaming Mouse 220 by Maple Street Press delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,durable limitededition ergonomic lightweight waterproof,450.43,1.8,9761,544,2021-09-28
https://example.com/images/ultra_action_camera_696.jpg,Ultra Action Camera 696,Summit Gear Co.,"The Ultra Action Camera 696 by Summit Gear Co. delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the clothing category, offering a strong balance of value and functionality.",Clothing,ergonomic modern versatile premium giftable,716.23,3.2,1964,1351,2019-07-14
https://example.com/images/professional_4k_monitor_501.jpg,Professional 4K Monitor 501,UrbanNest,"The Professional 4K Monitor 501 by UrbanNest delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,compact lightweight durable newarrival premium,212.64,3.26,3303,1350,2021-08-23
https://example.com/images/eco_yoga_mat_644.jpg,Eco Yoga Mat 644,BrightLeaf Publishing,"The Eco Yoga Mat 644 by BrightLeaf Publishing delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,portable waterproof wireless limitededition essential,337.43,1.0,7324,480,2024-08-23
https://example.com/images/professional_bluetooth_speaker_752.jpg,Professional Bluetooth Speaker 752,Horizon Tech,"The Professional Bluetooth Speaker 752 by Horizon Tech delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the electronics category, offering a strong balance of value and functionality.",Electronics,modern portable lightweight essential compact,507.2,1.49,1262,451,2016-12-27
https://example.com/images/smart_stainless_steel_water_bottle_650.jpg,Smart Stainless Steel Water Bottle 650,SilverLine Electronics,"The Smart Stainless Steel Water Bottle 650 by SilverLine Electronics delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,essential limitededition newarrival modern ergonomic,460.28,2.86,1225,233,2022-12-06
https://example.com/images/premium_yoga_mat_369.jpg,Premium Yoga Mat 369,BlueRiver Outfitters,"The Premium Yoga Mat 369 by BlueRiver Outfitters delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,portable premium limitededition rechargeable modern,399.92,4.03,8974,1037,2024-01-02
https://example.com/images/compact_running_shoes_459.jpg,Compact Running Shoes 459,UrbanNest,"The Compact Running Shoes 459 by UrbanNest delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,wireless premium versatile newarrival rechargeable,166.04,2.65,4943,585,2024-03-20
https://example.com/images/premium_noise_cancelling_headphones_445.jpg,Premium Noise Cancelling Headphones 445,Maple Street Press,"The Premium Noise Cancelling Headphones 445 by Maple Street Press delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the clothing category, offering a strong balance of value and functionality.",Clothing,limitededition bestseller portable giftable essential,483.49,2.85,4043,1595,2018-03-19
https://example.com/images/wireless_smartphone_stand_331.jpg,Wireless Smartphone Stand 331,Summit Gear Co.,"The Wireless Smartphone Stand 331 by Summit Gear Co. delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,newarrival essential compact rechargeable giftable,190.7,3.85,6880,743,2018-04-01
https://example.com/images/ultra_gaming_mouse_549.jpg,Ultra Gaming Mouse 549,NorthPeak,"The Ultra Gaming Mouse 549 by NorthPeak delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,lightweight rechargeable wireless newarrival premium,127.69,2.46,8832,1490,2021-09-01
https://example.com/images/ultra_fitness_tracker_249.jpg,Ultra Fitness Tracker 249,SilverLine Electronics,"The Ultra Fitness Tracker 249 by SilverLine Electronics delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the books category, offering a strong balance of value and functionality.",Books,portable giftable versatile waterproof limitededition,117.71,2.22,9418,306,2022-08-08
https://example.com/images/wireless_electric_kettle_657.jpg,Wireless Electric Kettle 657,SilverLine Electronics,"The Wireless Electric Kettle 657 by SilverLine Electronics delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the books category, offering a strong balance of value and functionality.",Books,essential ergonomic versatile newarrival rechargeable,100.48,4.02,398,215,2017-03-25
https://example.com/images/wireless_led_desk_lamp_750.jpg,Wireless LED Desk Lamp 750,UrbanNest,"The Wireless LED Desk Lamp 750 by UrbanNest delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the books category, offering a strong balance of value and functionality.",Books,rechargeable portable versatile bestseller essential,211.34,3.64,2462,389,2019-11-05
https://example.com/images/ultra_cookbook_709.jpg,Ultra Cookbook 709,BrightLeaf Publishing,"The Ultra Cookbook 709 by BrightLeaf Publishing delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,portable newarrival compact durable rechargeable,549.01,3.79,9112,292,2019-06-17
https://example.com/images/wireless_fitness_tracker_819.jpg,Wireless Fitness Tracker 819,BrightLeaf Publishing,"The Wireless Fitness Tracker 819 by BrightLeaf Publishing delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,portable lightweight newarrival giftable essential,377.86,3.7,5925,1271,2019-11-29
https://example.com/images/advanced_yoga_mat_951.jpg,Advanced Yoga Mat 951,UrbanNest,"The Advanced Yoga Mat 951 by UrbanNest delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,compact limitededition bestseller essential durable,554.49,2.17,6252,340,2017-05-31
https://example.com/images/ultra_science_fiction_novel_768.jpg,Ultra Science Fiction Novel 768,Summit Gear Co.,"The Ultra Science Fiction Novel 768 by Summit Gear Co. delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the electronics category, offering a strong balance of value and functionality.",Electronics,essential lightweight rechargeable limitededition modern,517.51,2.67,3385,1114,2018-12-12
https://example.com/images/ultra_office_chair_992.jpg,Ultra Office Chair 992,BrightLeaf Publishing,"The Ultra Office Chair 992 by BrightLeaf Publishing delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,limitededition wireless premium versatile waterproof,688.06,2.38,8165,30,2018-02-02
https://example.com/images/ultra_cookware_set_543.jpg,Ultra Cookware Set 543,BlueRiver Outfitters,"The Ultra Cookware Set 543 by BlueRiver Outfitters delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the clothing category, offering a strong balance of value and functionality.",Clothing,lightweight portable waterproof limitededition newarrival,265.41,4.66,4871,1448,2020-10-30
https://example.com/images/advanced_cookware_set_139.jpg,Advanced Cookware Set 139,Summit Gear Co.,"The Advanced Cookware Set 139 by Summit Gear Co. delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the books category, offering a strong balance of value and functionality.",Books,versatile lightweight essential rechargeable portable,33.96,2.81,6606,1317,2025-08-11
https://example.com/images/compact_noise_cancelling_headphones_366.jpg,Compact Noise Cancelling Headphones 366,SilverLine Electronics,"The Compact Noise Cancelling Headphones 366 by SilverLine Electronics delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the clothing category, offering a strong balance of value and functionality.",Clothing,durable limitededition essential portable modern,357.98,1.01,1408,858,2017-10-23
