image_url,name,publisher,description,category,tags,price,review_score,review_count,stock_quantity,date_added,id
https://example.com/images/advanced_electric_kettle_816.jpg,Advanced Electric Kettle 816,UrbanNest,"The Advanced Electric Kettle 816 by UrbanNest delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,"Modern, Ergonomic, Rechargeable, Lightweight, Limited Edition",204.57,3.22,3149,630,2020-12-09,14868
https://example.com/images/portable_action_camera_806.jpg,Portable Action Camera 806,NorthPeak,"The Portable Action Camera 806 by NorthPeak delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,"Giftable, Modern, Wireless, Durable, Premium",73.91,3.45,5586,693,2021-04-18,2590
https://example.com/images/ultra_cookware_set_930.jpg,Ultra Cookware Set 930,BlueRiver Outfitters,"The Ultra Cookware Set 930 by BlueRiver Outfitters delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,"Versatile, Limited Edition, Waterproof, New Arrival, Wireless",530.52,4.93,6721,1563,2024-06-21,16927
https://example.com/images/wireless_action_camera_541.jpg,Wireless Action Camera 541,BlueRiver Outfitters,"The Wireless Action Camera 541 by BlueRiver Outfitters delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,"Modern, Bestseller, Wireless, Rechargeable, Ergonomic",718.45,4.42,9880,121,2019-05-21,25120
https://example.com/images/smart_science_fiction_novel_503.jpg,Smart Science Fiction Novel 503,Maple Street Press,"The Smart Science Fiction Novel 503 by Maple Street Press delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,"Wireless, Portable, Rechargeable, Durable, Versatile",731.57,3.61,4816,1385,2017-12-07,14880
https://example.com/images/eco_4k_monitor_560.jpg,Eco 4K Monitor 560,Maple Street Press,"The Eco 4K Monitor 560 by Maple Street Press delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the books category, offering a strong balance of value and functionality.",Books,"Modern, Ergonomic, Durable, Limited Edition, Versatile",55.24,3.65,1651,633,2019-07-05,546
https://example.com/images/advanced_cookbook_844.jpg,Advanced Cookbook 844,UrbanNest,"The Advanced Cookbook 844 by UrbanNest delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the electronics category, offering a strong balance of value and functionality.",Electronics,"Modern, Durable, Limited Edition, New Arrival, Premium",641.7,4.25,2196,1221,2022-01-21,29219
https://example.com/images/compact_4k_monitor_917.jpg,Compact 4K Monitor 917,Maple Street Press,"The Compact 4K Monitor 917 by Maple Street Press delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,"Limited Edition, Lightweight, Compact, Premium, Bestseller",774.88,2.87,1781,637,2023-06-12,31268
https://example.com/images/smart_noise_cancelling_headphones_701.jpg,Smart Noise Cancelling Headphones 701,Horizon Tech,"The Smart Noise Cancelling Headphones 701 by Horizon Tech delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,"Bestseller, New Arrival, Wireless, Versatile, Lightweight",721.94,2.98,8173,1167,2018-11-10,18984
https://example.com/images/wireless_science_fiction_novel_514.jpg,Wireless Science Fiction Novel 514,UrbanNest,"The Wireless Science Fiction Novel 514 by UrbanNest delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,"Modern, Compact, Portable, Versatile, Ergonomic",507.46,1.76,2412,208,2019-03-16,25131
https://example.com/images/advanced_led_desk_lamp_978.jpg,Advanced LED Desk Lamp 978,SilverLine Electronics,"The Advanced LED Desk Lamp 978 by SilverLine Electronics delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,"Wireless, Bestseller, Limited Edition, Ergonomic, Versatile",143.46,1.51,8747,1464,2023-01-17,31275
https://example.com/images/portable_action_camera_235.jpg,Portable Action Camera 235,Horizon Tech,"The Portable Action Camera 235 by Horizon Tech delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,"Wireless, Lightweight, Compact, Limited Edition, Portable",788.68,2.47,8441,1851,2019-04-03,8754
https://example.com/images/ultra_fitness_tracker_638.jpg,Ultra Fitness Tracker 638,BrightLeaf Publishing,"The Ultra Fitness Tracker 638 by BrightLeaf Publishing delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,"Bestseller, Limited Edition, Modern, Compact, Premium",346.75,1.9,3101,1153,2023-10-01,8755
https://example.com/images/advanced_action_camera_327.jpg,Advanced Action Camera 327,NorthPeak,"The Advanced Action Camera 327 by NorthPeak delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,"Modern, Compact, Durable, Premium, Rechargeable",499.51,2.61,595,1332,2020-11-25,29235
https://example.com/images/premium_smartphone_stand_416.jpg,Premium Smartphone Stand 416,SilverLine Electronics,"The Premium Smartphone Stand 416 by SilverLine Electronics delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,"Durable, Premium, Rechargeable, New Arrival, Limited Edition",54.63,1.69,1481,556,2025-04-14,8758
https://example.com/images/premium_noise_cancelling_headphones_540.jpg,Premium Noise Cancelling Headphones 540,Summit Gear Co.,"The Premium Noise Cancelling Headphones 540 by Summit Gear Co. delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the books category, offering a strong balance of value and functionality.",Books,"Lightweight, Bestseller, Wireless, Ergonomic, Premium",154.38,3.02,4556,14,2018-05-28,12860
https://example.com/images/ultra_stainless_steel_water_bottle_908.jpg,Ultra Stainless Steel Water Bottle 908,BrightLeaf Publishing,"The Ultra Stainless Steel Water Bottle 908 by BrightLeaf Publishing delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,"Compact, Portable, Modern, Premium, Rechargeable",22.05,2.11,1692,1289,2020-09-13,8764
https://example.com/images/ultra_bluetooth_speaker_761.jpg,Ultra Bluetooth Speaker 761,BlueRiver Outfitters,"The Ultra Bluetooth Speaker 761 by BlueRiver Outfitters delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,"Modern, Compact, Rechargeable, Portable, Giftable",166.46,1.97,8369,1767,2024-10-22,8766
https://example.com/images/portable_science_fiction_novel_286.jpg,Portable Science Fiction Novel 286,SilverLine Electronics,"The Portable Science Fiction Novel 286 by SilverLine Electronics delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the books category, offering a strong balance of value and functionality.",Books,"Modern, Essential, Ergonomic, Wireless, Waterproof",629.23,4.23,3845,522,2025-07-22,577
https://example.com/images/classic_bluetooth_speaker_781.jpg,Classic Bluetooth Speaker 781,Summit Gear Co.,"The Classic Bluetooth Speaker 781 by Summit Gear Co. delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,"Essential, Versatile, Modern, Waterproof, Limited Edition",395.56,3.03,5214,1122,2018-01-01,29249
https://example.com/images/advanced_action_camera_698.jpg,Advanced Action Camera 698,Summit Gear Co.,"The Advanced Action Camera 698 by Summit Gear Co. delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,"Durable, Rechargeable, Portable, Premium, Wireless",541.94,2.05,8616,1751,2017-11-24,19010
https://example.com/images/classic_cookbook_515.jpg,Classic Cookbook 515,BrightLeaf Publishing,"The Classic Cookbook 515 by BrightLeaf Publishing delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,"Ergonomic, Giftable, Durable, Compact, Rechargeable",732.25,4.65,5748,864,2023-07-04,16962
https://example.com/images/wireless_led_desk_lamp_972.jpg,Wireless LED Desk Lamp 972,BlueRiver Outfitters,"The Wireless LED Desk Lamp 972 by BlueRiver Outfitters delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,"Ergonomic, Bestseller, Giftable, Modern, Limited Edition",734.97,3.67,2054,92,2021-07-29,27203
https://example.com/images/advanced_4k_monitor_894.jpg,Advanced 4K Monitor 894,BrightLeaf Publishing,"The Advanced 4K Monitor 894 by BrightLeaf Publishing delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,"Ergonomic, Limited Edition, Bestseller, Wireless, New Arrival",581.06,4.5,1586,1481,2023-01-08,25163
https://example.com/images/professional_cookbook_738.jpg,Professional Cookbook 738,Horizon Tech,"The Professional Cookbook 738 by Horizon Tech delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the clothing category, offering a strong balance of value and functionality.",Clothing,"Bestseller, Limited Edition, Premium, Rechargeable, Waterproof",308.61,1.34,2500,1520,2020-10-29,589
https://example.com/images/portable_science_fiction_novel_755.jpg,Portable Science Fiction Novel 755,Maple Street Press,"The Portable Science Fiction Novel 755 by Maple Street Press delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,"Limited Edition, Giftable, Modern, Rechargeable, New Arrival",359.77,1.78,5474,1408,2018-05-07,593
https://example.com/images/compact_4k_monitor_349.jpg,Compact 4K Monitor 349,Summit Gear Co.,"The Compact 4K Monitor 349 by Summit Gear Co. delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,"Rechargeable, Portable, Wireless, Essential, Lightweight",623.93,3.39,3771,936,2018-08-18,10834
https://example.com/images/professional_office_chair_572.jpg,Professional Office Chair 572,NorthPeak,"The Professional Office Chair 572 by NorthPeak delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,"Wireless, Rechargeable, Essential, Durable, Lightweight",631.41,2.13,4650,504,2021-09-13,27222
https://example.com/images/compact_bluetooth_speaker_635.jpg,Compact Bluetooth Speaker 635,Maple Street Press,"The Compact Bluetooth Speaker 635 by Maple Street Press delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,"Waterproof, Durable, Essential, Compact, Premium",700.43,1.05,6993,317,2017-05-15,31320
https://example.com/images/professional_office_chair_909.jpg,Professional Office Chair 909,NorthPeak,"The Professional Office Chair 909 by NorthPeak delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,"Premium, Wireless, Giftable, Rechargeable, Limited Edition",788.14,1.32,3922,1776,2020-03-06,16984
https://example.com/images/wireless_yoga_mat_649.jpg,Wireless Yoga Mat 649,NorthPeak,"The Wireless Yoga Mat 649 by NorthPeak delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the electronics category, offering a strong balance of value and functionality.",Electronics,"New Arrival, Ergonomic, Lightweight, Modern, Wireless",134.23,4.85,5675,638,2019-06-21,25178
https://example.com/images/ultra_4k_monitor_430.jpg,Ultra 4K Monitor 430,BlueRiver Outfitters,"The Ultra 4K Monitor 430 by BlueRiver Outfitters delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the electronics category, offering a strong balance of value and functionality.",Electronics,"Durable, Essential, Portable, Premium, Rechargeable",545.57,3.45,5227,1414,2023-07-01,21085
https://example.com/images/professional_led_desk_lamp_197.jpg,Professional LED Desk Lamp 197,NorthPeak,"The Professional LED Desk Lamp 197 by NorthPeak delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the clothing category, offering a strong balance of value and functionality.",Clothing,"Lightweight, Versatile, Giftable, Modern, Premium",347.36,1.14,6330,160,2017-10-30,31326
https://example.com/images/ultra_yoga_mat_438.jpg,Ultra Yoga Mat 438,NorthPeak,"The Ultra Yoga Mat 438 by NorthPeak delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the electronics category, offering a strong balance of value and functionality.",Electronics,"Versatile, New Arrival, Modern, Lightweight, Limited Edition",234.13,3.24,2315,554,2016-08-10,25183
https://example.com/images/professional_noise_cancelling_headphones_305.jpg,Professional Noise Cancelling Headphones 305,Horizon Tech,"The Professional Noise Cancelling Headphones 305 by Horizon Tech delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the clothing category, offering a strong balance of value and functionality.",Clothing,"New Arrival, Bestseller, Essential, Versatile, Lightweight",65.84,4.45,6660,19,2017-01-10,27231
https://example.com/images/eco_stainless_steel_water_bottle_544.jpg,Eco Stainless Steel Water Bottle 544,SilverLine Electronics,"The Eco Stainless Steel Water Bottle 544 by SilverLine Electronics delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,"Bestseller, Ergonomic, Rechargeable, Versatile, Waterproof",22.51,1.27,3771,723,2016-09-13,2656
https://example.com/images/classic_4k_monitor_303.jpg,Classic 4K Monitor 303,NorthPeak,"The Classic 4K Monitor 303 by NorthPeak delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,"Compact, Portable, Rechargeable, Versatile, Durable",488.17,2.91,5649,852,2017-01-05,23137
https://example.com/images/smart_smartphone_stand_187.jpg,Smart Smartphone Stand 187,BrightLeaf Publishing,"The Smart Smartphone Stand 187 by BrightLeaf Publishing delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,"Lightweight, Giftable, Limited Edition, Waterproof, Bestseller",194.12,4.93,711,1046,2023-09-18,4709
https://example.com/images/premium_office_chair_500.jpg,Premium Office Chair 500,NorthPeak,"The Premium Office Chair 500 by NorthPeak delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the electronics category, offering a strong balance of value and functionality.",Electronics,"Lightweight, Durable, Ergonomic, Rechargeable, Modern",533.88,1.69,5274,1220,2019-01-18,10856
https://example.com/images/portable_mechanical_keyboard_261.jpg,Portable Mechanical Keyboard 261,Horizon Tech,"The Portable Mechanical Keyboard 261 by Horizon Tech delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the electronics category, offering a strong balance of value and functionality.",Electronics,"Ergonomic, Essential, Rechargeable, Modern, Portable",489.32,3.01,5511,1607,2019-01-31,10861
https://example.com/images/compact_office_chair_466.jpg,Compact Office Chair 466,Maple Street Press,"The Compact Office Chair 466 by Maple Street Press delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the electronics category, offering a strong balance of value and functionality.",Electronics,"Durable, Versatile, Essential, Limited Edition, New Arrival",98.04,2.83,9814,1804,2025-04-01,623
https://example.com/images/eco_running_shoes_650.jpg,Eco Running Shoes 650,UrbanNest,"The Eco Running Shoes 650 by UrbanNest delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,"Essential, Giftable, Versatile, Rechargeable, Limited Edition",385.8,3.45,103,219,2016-01-08,4721
https://example.com/images/classic_running_shoes_861.jpg,Classic Running Shoes 861,Horizon Tech,"The Classic Running Shoes 861 by Horizon Tech delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,"Waterproof, Versatile, Bestseller, New Arrival, Modern",251.65,4.86,959,145,2019-09-12,6771
https://example.com/images/classic_gaming_mouse_143.jpg,Classic Gaming Mouse 143,NorthPeak,"The Classic Gaming Mouse 143 by NorthPeak delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the clothing category, offering a strong balance of value and functionality.",Clothing,"Waterproof, Limited Edition, Durable, Lightweight, Compact",726.85,1.74,9355,1362,2016-07-18,4728
https://example.com/images/wireless_fitness_tracker_498.jpg,Wireless Fitness Tracker 498,UrbanNest,"The Wireless Fitness Tracker 498 by UrbanNest delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,"Giftable, Portable, Premium, Bestseller, New Arrival",35.62,3.12,6735,816,2017-07-08,31353
https://example.com/images/compact_4k_monitor_187.jpg,Compact 4K Monitor 187,UrbanNest,"The Compact 4K Monitor 187 by UrbanNest delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,"Modern, Bestseller, Giftable, New Arrival, Durable",581.65,2.19,3825,1024,2020-08-18,8826
https://example.com/images/compact_graphic_t-shirt_843.jpg,Compact Graphic T-Shirt 843,Horizon Tech,"The Compact Graphic T-Shirt 843 by Horizon Tech delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,"Premium, New Arrival, Durable, Essential, Portable",649.48,4.14,9157,1111,2017-02-17,10877
https://example.com/images/smart_4k_monitor_961.jpg,Smart 4K Monitor 961,BlueRiver Outfitters,"The Smart 4K Monitor 961 by BlueRiver Outfitters delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,"Premium, Waterproof, Portable, Rechargeable, Lightweight",730.97,2.8,6119,1322,2019-08-10,8832
https://example.com/images/classic_cookware_set_791.jpg,Classic Cookware Set 791,NorthPeak,"The Classic Cookware Set 791 by NorthPeak delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,"Essential, Bestseller, New Arrival, Compact, Rechargeable",600.07,3.36,2909,500,2022-09-29,12930
https://example.com/images/eco_graphic_t-shirt_111.jpg,Eco Graphic T-Shirt 111,NorthPeak,"The Eco Graphic T-Shirt 111 by NorthPeak delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the books category, offering a strong balance of value and functionality.",Books,"Durable, Compact, Rechargeable, Versatile, New Arrival",246.97,1.23,2614,1184,2016-08-04,21123
https://example.com/images/wireless_led_desk_lamp_391.jpg,Wireless LED Desk Lamp 391,SilverLine Electronics,"The Wireless LED Desk Lamp 391 by SilverLine Electronics delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,"Rechargeable, Durable, Waterproof, Giftable, Versatile",356.59,2.38,8607,228,2022-01-30,8836
https://example.com/images/ultra_gaming_mouse_505.jpg,Ultra Gaming Mouse 505,UrbanNest,"The Ultra Gaming Mouse 505 by UrbanNest delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,"Premium, Durable, Waterproof, Lightweight, New Arrival",192.72,1.96,4432,1964,2018-03-25,644
https://example.com/images/eco_graphic_t-shirt_746.jpg,Eco Graphic T-Shirt 746,Summit Gear Co.,"The Eco Graphic T-Shirt 746 by Summit Gear Co. delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the clothing category, offering a strong balance of value and functionality.",Clothing,"Compact, Waterproof, Limited Edition, Durable, Ergonomic",215.94,4.82,7005,523,2021-11-02,31371
https://example.com/images/smart_graphic_t-shirt_900.jpg,Smart Graphic T-Shirt 900,BrightLeaf Publishing,"The Smart Graphic T-Shirt 900 by BrightLeaf Publishing delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the clothing category, offering a strong balance of value and functionality.",Clothing,"Limited Edition, Rechargeable, Compact, Essential, Modern",751.73,2.09,5404,1981,2025-04-28,12941
https://example.com/images/advanced_noise_cancelling_headphones_160.jpg,Advanced Noise Cancelling Headphones 160,UrbanNest,"The Advanced Noise Cancelling Headphones 160 by UrbanNest delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the electronics category, offering a strong balance of value and functionality.",Electronics,"Wireless, Versatile, Limited Edition, Essential, Lightweight",631.63,3.68,9619,510,2016-12-29,23184
https://example.com/images/portable_mechanical_keyboard_735.jpg,Portable Mechanical Keyboard 735,Maple Street Press,"The Portable Mechanical Keyboard 735 by Maple Street Press delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the books category, offering a strong balance of value and functionality.",Books,"Premium, Compact, Essential, Wireless, Lightweight",634.61,2.08,5054,1044,2025-12-27,19089
https://example.com/images/smart_cookware_set_103.jpg,Smart Cookware Set 103,Maple Street Press,"The Smart Cookware Set 103 by Maple Street Press delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the electronics category, offering a strong balance of value and functionality.",Electronics,"Durable, Compact, New Arrival, Limited Edition, Rechargeable",146.16,2.27,9946,1872,2020-06-23,14994
https://example.com/images/smart_fitness_tracker_469.jpg,Smart Fitness Tracker 469,Horizon Tech,"The Smart Fitness Tracker 469 by Horizon Tech delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,"Modern, Compact, New Arrival, Durable, Limited Edition",545.52,2.12,141,602,2017-09-13,2708
https://example.com/images/eco_mechanical_keyboard_525.jpg,Eco Mechanical Keyboard 525,Maple Street Press,"The Eco Mechanical Keyboard 525 by Maple Street Press delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the electronics category, offering a strong balance of value and functionality.",Electronics,"Waterproof, Wireless, Compact, Durable, Lightweight",763.14,3.83,5709,906,2019-03-06,21144
https://example.com/images/portable_noise_cancelling_headphones_279.jpg,Portable Noise Cancelling Headphones 279,SilverLine Electronics,"The Portable Noise Cancelling Headphones 279 by SilverLine Electronics delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,"Modern, Wireless, Durable, Essential, Versatile",252.94,2.17,6933,1190,2023-12-12,23194
https://example.com/images/smart_gaming_mouse_618.jpg,Smart Gaming Mouse 618,SilverLine Electronics,"The Smart Gaming Mouse 618 by SilverLine Electronics delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the electronics category, offering a strong balance of value and functionality.",Electronics,"Waterproof, Rechargeable, Durable, Compact, Premium",178.1,2.6,6273,287,2022-11-16,21147
https://example.com/images/portable_4k_monitor_903.jpg,Portable 4K Monitor 903,BrightLeaf Publishing,"The Portable 4K Monitor 903 by BrightLeaf Publishing delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,"Wireless, Lightweight, Versatile, Compact, Essential",524.42,4.66,7088,1034,2016-01-28,10908
https://example.com/images/eco_gaming_mouse_957.jpg,Eco Gaming Mouse 957,Horizon Tech,"The Eco Gaming Mouse 957 by Horizon Tech delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the books category, offering a strong balance of value and functionality.",Books,"Waterproof, Limited Edition, Premium, Rechargeable, Giftable",744.03,1.14,8703,1111,2016-10-29,10911
https://example.com/images/portable_yoga_mat_665.jpg,Portable Yoga Mat 665,NorthPeak,"The Portable Yoga Mat 665 by NorthPeak delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,"Lightweight, Durable, Ergonomic, Compact, New Arrival",711.59,1.5,1082,806,2023-02-07,2727
https://example.com/images/wireless_gaming_mouse_155.jpg,Wireless Gaming Mouse 155,UrbanNest,"The Wireless Gaming Mouse 155 by UrbanNest delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,"Wireless, New Arrival, Modern, Bestseller, Portable",213.26,2.24,8419,1599,2022-07-22,8871
https://example.com/images/compact_mechanical_keyboard_397.jpg,Compact Mechanical Keyboard 397,UrbanNest,"The Compact Mechanical Keyboard 397 by UrbanNest delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,"Essential, Durable, Versatile, Bestseller, Premium",522.57,1.04,9648,1350,2018-04-27,19114
https://example.com/images/portable_mechanical_keyboard_336.jpg,Portable Mechanical Keyboard 336,BlueRiver Outfitters,"The Portable Mechanical Keyboard 336 by BlueRiver Outfitters delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,"Portable, Wireless, Essential, Premium, Durable",711.96,2.85,9270,1316,2020-07-21,31407
https://example.com/images/eco_graphic_t-shirt_555.jpg,Eco Graphic T-Shirt 555,Horizon Tech,"The Eco Graphic T-Shirt 555 by Horizon Tech delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,"Bestseller, Compact, Modern, Durable, Premium",548.96,2.71,8746,1891,2019-01-22,29364
https://example.com/images/smart_backpack_744.jpg,Smart Backpack 744,Maple Street Press,"The Smart Backpack 744 by Maple Street Press delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,"Essential, Durable, Portable, Compact, Waterproof",567.44,1.9,2296,254,2024-02-18,25271
https://example.com/images/premium_electric_kettle_507.jpg,Premium Electric Kettle 507,Summit Gear Co.,"The Premium Electric Kettle 507 by Summit Gear Co. delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the electronics category, offering a strong balance of value and functionality.",Electronics,"Rechargeable, Durable, Bestseller, Portable, Lightweight",686.42,3.69,4209,645,2021-04-11,8888
https://example.com/images/smart_noise_cancelling_headphones_317.jpg,Smart Noise Cancelling Headphones 317,UrbanNest,"The Smart Noise Cancelling Headphones 317 by UrbanNest delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,"Ergonomic, Portable, Modern, Bestseller, Essential",756.36,4.53,5006,1660,2020-03-30,696
https://example.com/images/advanced_cookware_set_274.jpg,Advanced Cookware Set 274,BrightLeaf Publishing,"The Advanced Cookware Set 274 by BrightLeaf Publishing delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,"Limited Edition, Wireless, New Arrival, Premium, Ergonomic",79.59,3.82,2558,69,2016-03-04,4792
https://example.com/images/wireless_noise_cancelling_headphones_783.jpg,Wireless Noise Cancelling Headphones 783,SilverLine Electronics,"The Wireless Noise Cancelling Headphones 783 by SilverLine Electronics delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,"Bestseller, Waterproof, Rechargeable, Limited Edition, Lightweight",120.92,1.49,3516,704,2025-07-09,17082
https://example.com/images/classic_mechanical_keyboard_350.jpg,Classic Mechanical Keyboard 350,BrightLeaf Publishing,"The Classic Mechanical Keyboard 350 by BrightLeaf Publishing delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,"Wireless, Premium, Waterproof, Compact, Portable",508.55,3.93,1746,624,2025-06-23,6842
