imageUrl,name,publisher,description,category,tags,price,reviewScore,reviewCount,stockQuantity,dateAdded,id,photoAuthor,photoAuthorUrl
https://example.com/images/professional_office_chair_557.jpg,Professional Office Chair 557,BlueRiver Outfitters,"The Professional Office Chair 557 by BlueRiver Outfitters delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the electronics category, offering a strong balance of value and functionality.",Electronics,"Compact, Limited Edition, Modern, Rechargeable, Portable",144.62,1.8,1230,1003,2025-08-25,Vsopc8H$^Zg1,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/wireless_action_camera_494.jpg,Wireless Action Camera 494,BrightLeaf Publishing,"The Wireless Action Camera 494 by BrightLeaf Publishing delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,"Ergonomic, Bestseller, Modern, Lightweight, Limited Edition",387.95,2.3,6610,200,2020-07-16,WWHxT6.G\|Zs,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/wireless_cookware_set_841.jpg,Wireless Cookware Set 841,SilverLine Electronics,"The Wireless Cookware Set 841 by SilverLine Electronics delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the electronics category, offering a strong balance of value and functionality.",Electronics,"Wireless, Portable, Limited Edition, Rechargeable, Lightweight",268.32,3.3,3379,962,2024-10-14,+%pNo`uN%:In,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/portable_cookbook_697.jpg,Portable Cookbook 697,Horizon Tech,"The Portable Cookbook 697 by Horizon Tech delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,"Portable, Wireless, Ergonomic, New Arrival, Bestseller",180.26,1.1,3428,108,2019-03-17,EM'FuKxkc}SK,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/compact_smartphone_stand_753.jpg,Compact Smartphone Stand 753,BrightLeaf Publishing,"The Compact Smartphone Stand 753 by BrightLeaf Publishing delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the books category, offering a strong balance of value and functionality.",Books,"Premium, Wireless, Rechargeable, Ergonomic, Lightweight",60.93,2.4,4796,847,2023-04-15,s-pW>a*Y>iC",Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/wireless_action_camera_519.jpg,Wireless Action Camera 519,UrbanNest,"The Wireless Action Camera 519 by UrbanNest delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the clothing category, offering a strong balance of value and functionality.",Clothing,"Limited Edition, Giftable, Bestseller, Essential, Durable",241.6,4.0,4096,1165,2023-07-07,Os`<:]bL9bp#,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/compact_backpack_544.jpg,Compact Backpack 544,BrightLeaf Publishing,"The Compact Backpack 544 by BrightLeaf Publishing delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the clothing category, offering a strong balance of value and functionality.",Clothing,"Portable, Wireless, New Arrival, Limited Edition, Premium",704.43,4.1,3756,1006,2016-11-17,"bJ/hz'%,<R:*",Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/eco_noise_cancelling_headphones_783.jpg,Eco Noise Cancelling Headphones 783,BlueRiver Outfitters,"The Eco Noise Cancelling Headphones 783 by BlueRiver Outfitters delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,"Durable, Essential, Portable, Premium, Modern",754.51,4.2,1804,1081,2016-01-21,f$I)UDeHG&S(,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/classic_mechanical_keyboard_393.jpg,Classic Mechanical Keyboard 393,NorthPeak,"The Classic Mechanical Keyboard 393 by NorthPeak delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,"Modern, Ergonomic, Wireless, Limited Edition, Giftable",594.4,2.6,3070,1724,2018-11-09,oHYMxb)r"u1",Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/ultra_smartphone_stand_758.jpg,Ultra Smartphone Stand 758,NorthPeak,"The Ultra Smartphone Stand 758 by NorthPeak delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the electronics category, offering a strong balance of value and functionality.",Electronics,"Rechargeable, Modern, Limited Edition, Compact, Ergonomic",427.66,2.7,3755,92,2020-08-27,d*tqs$M*R|&c,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/eco_gaming_mouse_907.jpg,Eco Gaming Mouse 907,Horizon Tech,"The Eco Gaming Mouse 907 by Horizon Tech delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,"Limited Edition, Compact, Rechargeable, Portable, Durable",283.88,2.4,1719,867,2024-02-17,i#rA6]9Jaopj,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/ultra_fitness_tracker_825.jpg,Ultra Fitness Tracker 825,Maple Street Press,"The Ultra Fitness Tracker 825 by Maple Street Press delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,"Essential, Compact, Lightweight, Bestseller, New Arrival",325.63,1.0,1671,739,2020-08-29,"""9$#uV8#fasl",Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/eco_running_shoes_433.jpg,Eco Running Shoes 433,BlueRiver Outfitters,"The Eco Running Shoes 433 by BlueRiver Outfitters delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,"Waterproof, Wireless, Lightweight, Premium, New Arrival",175.11,2.2,3700,1464,2021-04-10,Z\C`1pAk/a3!,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/professional_bluetooth_speaker_655.jpg,Professional Bluetooth Speaker 655,Horizon Tech,"The Professional Bluetooth Speaker 655 by Horizon Tech delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the books category, offering a strong balance of value and functionality.",Books,"Durable, Compact, Versatile, Lightweight, Giftable",73.68,2.1,5069,839,2021-03-25,"/|w=,qQSx!,%",Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/ultra_mechanical_keyboard_118.jpg,Ultra Mechanical Keyboard 118,SilverLine Electronics,"The Ultra Mechanical Keyboard 118 by SilverLine Electronics delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,"Versatile, Ergonomic, Limited Edition, Modern, New Arrival",367.04,3.1,1664,640,2025-12-17,GRJ1^\8XJp7(,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/classic_running_shoes_604.jpg,Classic Running Shoes 604,NorthPeak,"The Classic Running Shoes 604 by NorthPeak delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,"Portable, Limited Edition, Lightweight, Versatile, Wireless",586.79,4.6,4814,907,2016-02-29,D\Kbx/;B4d_N,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/premium_stainless_steel_water_bottle_107.jpg,Premium Stainless Steel Water Bottle 107,SilverLine Electronics,"The Premium Stainless Steel Water Bottle 107 by SilverLine Electronics delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the books category, offering a strong balance of value and functionality.",Books,"Premium, Durable, Ergonomic, Modern, Limited Edition",178.78,4.3,4292,1006,2016-11-15,]eV"ZzCeL!#i,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/premium_noise_cancelling_headphones_616.jpg,Premium Noise Cancelling Headphones 616,Maple Street Press,"The Premium Noise Cancelling Headphones 616 by Maple Street Press delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the clothing category, offering a strong balance of value and functionality.",Clothing,"Giftable, Compact, Versatile, Bestseller, Limited Edition",268.25,1.2,5711,641,2023-04-17,RnQ@G&F4{h2^,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/advanced_electric_kettle_894.jpg,Advanced Electric Kettle 894,NorthPeak,"The Advanced Electric Kettle 894 by NorthPeak delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the electronics category, offering a strong balance of value and functionality.",Electronics,"Compact, Versatile, Portable, Durable, Premium",575.82,1.3,5173,1444,2023-07-27,Ex?H-$C.{@+z,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/smart_yoga_mat_258.jpg,Smart Yoga Mat 258,Horizon Tech,"The Smart Yoga Mat 258 by Horizon Tech delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,"Premium, Essential, Wireless, Waterproof, Durable",106.87,2.0,7191,1296,2020-11-06,DXAG=una@EJ:,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/portable_smartphone_stand_451.jpg,Portable Smartphone Stand 451,Summit Gear Co.,"The Portable Smartphone Stand 451 by Summit Gear Co. delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,"Modern, Limited Edition, Rechargeable, Giftable, Ergonomic",81.44,4.9,8708,1545,2021-04-16,d1gQDvs^:BQ&,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/eco_science_fiction_novel_136.jpg,Eco Science Fiction Novel 136,BrightLeaf Publishing,"The Eco Science Fiction Novel 136 by BrightLeaf Publishing delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,"Giftable, Portable, Modern, Limited Edition, Premium",491.35,2.4,4605,36,2020-08-11,2U>B'm44jmwp,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/eco_graphic_t-shirt_237.jpg,Eco Graphic T-Shirt 237,BrightLeaf Publishing,"The Eco Graphic T-Shirt 237 by BrightLeaf Publishing delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,"New Arrival, Waterproof, Wireless, Giftable, Bestseller",262.22,3.9,7190,1586,2021-05-18,RhB+lOzJ8ad+,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/professional_cookware_set_409.jpg,Professional Cookware Set 409,BlueRiver Outfitters,"The Professional Cookware Set 409 by BlueRiver Outfitters delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the clothing category, offering a strong balance of value and functionality.",Clothing,"Compact, Bestseller, Premium, Giftable, Waterproof",119.54,4.9,3549,372,2019-05-19,mE&_fj_[~J\r,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/advanced_cookware_set_837.jpg,Advanced Cookware Set 837,NorthPeak,"The Advanced Cookware Set 837 by NorthPeak delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,"Durable, New Arrival, Versatile, Ergonomic, Bestseller",177.47,2.6,724,378,2025-11-30,"X],<X>+T:N.5",Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/professional_external_hard_drive_941.jpg,Professional External Hard Drive 941,BrightLeaf Publishing,"The Professional External Hard Drive 941 by BrightLeaf Publishing delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the books category, offering a strong balance of value and functionality.",Books,"Wireless, Ergonomic, Versatile, Essential, Bestseller",237.91,4.0,4641,17,2016-05-19,TJ+cj"#t7|*D,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/eco_gaming_mouse_906.jpg,Eco Gaming Mouse 906,Summit Gear Co.,"The Eco Gaming Mouse 906 by Summit Gear Co. delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the clothing category, offering a strong balance of value and functionality.",Clothing,"Versatile, Ergonomic, Modern, Compact, Portable",421.06,1.7,3428,1588,2018-02-21,"RiYzc,SQ3Su4",Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/eco_action_camera_629.jpg,Eco Action Camera 629,Maple Street Press,"The Eco Action Camera 629 by Maple Street Press delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,"Premium, Rechargeable, Portable, Compact, Giftable",600.68,1.3,4981,1105,2023-10-13,:q$5n\F[Zq4R,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/compact_cookware_set_371.jpg,Compact Cookware Set 371,BrightLeaf Publishing,"The Compact Cookware Set 371 by BrightLeaf Publishing delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,"Waterproof, New Arrival, Durable, Essential, Premium",677.39,4.9,2388,1826,2023-01-12,<U~(`]NeEc6u,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/smart_bluetooth_speaker_261.jpg,Smart Bluetooth Speaker 261,SilverLine Electronics,"The Smart Bluetooth Speaker 261 by SilverLine Electronics delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the clothing category, offering a strong balance of value and functionality.",Clothing,"Giftable, Limited Edition, Essential, New Arrival, Premium",244.71,3.6,9874,123,2017-08-09,"R.6%!&C,t3?7",Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/smart_external_hard_drive_970.jpg,Smart External Hard Drive 970,UrbanNest,"The Smart External Hard Drive 970 by UrbanNest delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,"Durable, Giftable, Essential, Rechargeable, Premium",11.73,3.7,907,1103,2016-04-22,%4fpX3tCp($~,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/professional_graphic_t-shirt_904.jpg,Professional Graphic T-Shirt 904,UrbanNest,"The Professional Graphic T-Shirt 904 by UrbanNest delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the books category, offering a strong balance of value and functionality.",Books,"Essential, Compact, Bestseller, Portable, Ergonomic",632.42,4.5,1734,1853,2016-05-28,'>jRub\!voP$,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/classic_stainless_steel_water_bottle_374.jpg,Classic Stainless Steel Water Bottle 374,UrbanNest,"The Classic Stainless Steel Water Bottle 374 by UrbanNest delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the books category, offering a strong balance of value and functionality.",Books,"New Arrival, Wireless, Waterproof, Durable, Lightweight",19.23,2.3,2180,133,2017-12-14,-!yEnx}K.mD6,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/classic_cookbook_970.jpg,Classic Cookbook 970,Horizon Tech,"The Classic Cookbook 970 by Horizon Tech delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,"Limited Edition, Essential, Bestseller, Lightweight, Giftable",304.89,4.8,4339,177,2017-09-27,MjY#L#0l-w]:,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/eco_noise_cancelling_headphones_578.jpg,Eco Noise Cancelling Headphones 578,NorthPeak,"The Eco Noise Cancelling Headphones 578 by NorthPeak delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the books category, offering a strong balance of value and functionality.",Books,"Giftable, Versatile, New Arrival, Lightweight, Rechargeable",175.96,3.5,3763,663,2022-08-31,?*RxvYc5m-8%,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/advanced_fitness_tracker_254.jpg,Advanced Fitness Tracker 254,UrbanNest,"The Advanced Fitness Tracker 254 by UrbanNest delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the electronics category, offering a strong balance of value and functionality.",Electronics,"Bestseller, Essential, Giftable, Compact, Lightweight",255.34,2.3,4327,1050,2025-03-10,^=mF}p{F2K2X,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/ultra_graphic_t-shirt_791.jpg,Ultra Graphic T-Shirt 791,NorthPeak,"The Ultra Graphic T-Shirt 791 by NorthPeak delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,"Essential, Ergonomic, Lightweight, Durable, Waterproof",770.79,1.5,6837,28,2023-04-23,|uu|F]s&u^uf,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/wireless_action_camera_336.jpg,Wireless Action Camera 336,UrbanNest,"The Wireless Action Camera 336 by UrbanNest delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,"New Arrival, Ergonomic, Rechargeable, Compact, Wireless",604.22,3.1,1247,490,2023-04-22,a2`q^\3'ep{T,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/professional_external_hard_drive_336.jpg,Professional External Hard Drive 336,Maple Street Press,"The Professional External Hard Drive 336 by Maple Street Press delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the clothing category, offering a strong balance of value and functionality.",Clothing,"Giftable, Versatile, Modern, Lightweight, Essential",150.57,2.1,4032,132,2017-03-09,RJ\G'no3>cQm,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/ultra_cookbook_716.jpg,Ultra Cookbook 716,UrbanNest,"The Ultra Cookbook 716 by UrbanNest delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,"Modern, Waterproof, Limited Edition, Giftable, Wireless",75.17,4.0,4155,334,2023-06-21,wFbY:ELSXR?*,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/portable_science_fiction_novel_485.jpg,Portable Science Fiction Novel 485,Horizon Tech,"The Portable Science Fiction Novel 485 by Horizon Tech delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,"Limited Edition, Rechargeable, Portable, Ergonomic, Bestseller",119.4,2.3,9812,960,2016-05-06,bfw^HGQr:<"e,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/smart_action_camera_102.jpg,Smart Action Camera 102,Horizon Tech,"The Smart Action Camera 102 by Horizon Tech delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,"Modern, Giftable, Ergonomic, Premium, Portable",271.15,2.8,3970,1771,2019-02-12,22VJ]NZ=Dbo4,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/eco_cookbook_740.jpg,Eco Cookbook 740,BlueRiver Outfitters,"The Eco Cookbook 740 by BlueRiver Outfitters delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,"Modern, Ergonomic, Versatile, Waterproof, Rechargeable",531.08,3.2,986,1134,2022-01-01,*#=E(Q`1_lyh,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/eco_bluetooth_speaker_766.jpg,Eco Bluetooth Speaker 766,BlueRiver Outfitters,"The Eco Bluetooth Speaker 766 by BlueRiver Outfitters delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the electronics category, offering a strong balance of value and functionality.",Electronics,"Bestseller, Giftable, Durable, Compact, Waterproof",593.68,4.9,2189,1379,2016-07-10,6@/Nr:7"P=Or,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/portable_gaming_mouse_257.jpg,Portable Gaming Mouse 257,Maple Street Press,"The Portable Gaming Mouse 257 by Maple Street Press delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the electronics category, offering a strong balance of value and functionality.",Electronics,"Portable, Ergonomic, New Arrival, Limited Edition, Premium",12.73,3.0,5483,1916,2019-10-28,!fwODv$Sgy$V,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/wireless_4k_monitor_457.jpg,Wireless 4K Monitor 457,SilverLine Electronics,"The Wireless 4K Monitor 457 by SilverLine Electronics delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the books category, offering a strong balance of value and functionality.",Books,"Modern, Waterproof, New Arrival, Wireless, Compact",757.84,4.7,6372,1108,2023-04-05,"X,(JN__>&4~m",Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/classic_4k_monitor_207.jpg,Classic 4K Monitor 207,BrightLeaf Publishing,"The Classic 4K Monitor 207 by BrightLeaf Publishing delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,"Lightweight, Wireless, Compact, Ergonomic, Modern",64.93,4.1,7115,1045,2024-08-26,douRJQu_L?D.,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/advanced_running_shoes_618.jpg,Advanced Running Shoes 618,Maple Street Press,"The Advanced Running Shoes 618 by Maple Street Press delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the electronics category, offering a strong balance of value and functionality.",Electronics,"Premium, Compact, Wireless, Durable, Bestseller",297.17,4.3,327,1871,2018-05-05,u#=e8BX#uAqK,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/advanced_electric_kettle_816.jpg,Advanced Electric Kettle 816,UrbanNest,"The Advanced Electric Kettle 816 by UrbanNest delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,"Modern, Ergonomic, Rechargeable, Lightweight, Limited Edition",204.57,3.2,3149,630,2020-12-09,"~X=z,#`!mAS2",Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/portable_action_camera_806.jpg,Portable Action Camera 806,NorthPeak,"The Portable Action Camera 806 by NorthPeak delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,"Giftable, Modern, Wireless, Durable, Premium",73.91,3.5,5586,693,2021-04-18,S'"{"i|%JEGk,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/ultra_cookware_set_930.jpg,Ultra Cookware Set 930,BlueRiver Outfitters,"The Ultra Cookware Set 930 by BlueRiver Outfitters delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,"Versatile, Limited Edition, Waterproof, New Arrival, Wireless",530.52,4.9,6721,1563,2024-06-21,p5./Y-)*nG6],Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/wireless_action_camera_541.jpg,Wireless Action Camera 541,BlueRiver Outfitters,"The Wireless Action Camera 541 by BlueRiver Outfitters delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,"Modern, Bestseller, Wireless, Rechargeable, Ergonomic",718.45,4.4,9880,121,2019-05-21,&0u0QbDmh~~=,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/smart_science_fiction_novel_503.jpg,Smart Science Fiction Novel 503,Maple Street Press,"The Smart Science Fiction Novel 503 by Maple Street Press delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,"Wireless, Portable, Rechargeable, Durable, Versatile",731.57,3.6,4816,1385,2017-12-07,])9q\~{2zRjY,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/eco_4k_monitor_560.jpg,Eco 4K Monitor 560,Maple Street Press,"The Eco 4K Monitor 560 by Maple Street Press delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the books category, offering a strong balance of value and functionality.",Books,"Modern, Ergonomic, Durable, Limited Edition, Versatile",55.24,3.7,1651,633,2019-07-05,x==s[R{k*iHx,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/advanced_cookbook_844.jpg,Advanced Cookbook 844,UrbanNest,"The Advanced Cookbook 844 by UrbanNest delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the electronics category, offering a strong balance of value and functionality.",Electronics,"Modern, Durable, Limited Edition, New Arrival, Premium",641.7,4.3,2196,1221,2022-01-21,o_R!H'FPiJF&,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/compact_4k_monitor_917.jpg,Compact 4K Monitor 917,Maple Street Press,"The Compact 4K Monitor 917 by Maple Street Press delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,"Limited Edition, Lightweight, Compact, Premium, Bestseller",774.88,2.9,1781,637,2023-06-12,q@{}8~5@%ed~,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/smart_noise_cancelling_headphones_701.jpg,Smart Noise Cancelling Headphones 701,Horizon Tech,"The Smart Noise Cancelling Headphones 701 by Horizon Tech delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,"Bestseller, New Arrival, Wireless, Versatile, Lightweight",721.94,3.0,8173,1167,2018-11-10,"j?Tbv,eS1B-R",Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
