image_url,name,publisher,description,category,tags,price,review_score,review_count,stock_quantity,date_added
https://example.com/images/product_110.jpg,Smart LED Light Bulb,PureLiving,Smart LED Light Bulb by PureLiving. High-quality fitness product designed for everyday use and long-term durability.,Fitness,"wireless, lightweight, eco-friendly, bestseller",598.2,3.2,12666,579,2025-08-22 01:16:47
https://example.com/images/product_111.jpg,HD Webcam,GadgetPro,HD Webcam by GadgetPro. High-quality accessories product designed for everyday use and long-term durability.,Accessories,"multi-use, budget, eco-friendly, new-arrival",131.9,3.3,2440,320,2024-09-12 01:16:47
https://example.com/images/product_112.jpg,Yoga Mat Pro,GadgetPro,Yoga Mat Pro by GadgetPro. High-quality accessories product designed for everyday use and long-term durability.,Accessories,"new-arrival, budget, portable, smart",362.75,2.7,7771,617,2024-11-06 01:16:47
https://example.com/images/product_113.jpg,Running Shoes,NextGen,Running Shoes by NextGen. High-quality sports & outdoors product designed for everyday use and long-term durability.,Sports & Outdoors,"bestseller, premium, compact, lightweight",477.05,4.7,5329,117,2025-09-29 01:16:47
https://example.com/images/product_114.jpg,Electric Toothbrush,FitZone,Electric Toothbrush by FitZone. High-quality health & personal care product designed for everyday use and long-term durability.,Health & Personal Care,"compact, bestseller, eco-friendly, new-arrival",230.1,2.7,11550,356,2026-02-07 01:16:47
https://example.com/images/product_115.jpg,Running Shoes,GadgetPro,Running Shoes by GadgetPro. High-quality office supplies product designed for everyday use and long-term durability.,Office Supplies,"smart, ergonomic, compact, new-arrival",62.73,3.3,10078,458,2024-11-17 01:16:47
https://example.com/images/product_116.jpg,Noise Cancelling Earbuds,TechNova,Noise Cancelling Earbuds by TechNova. High-quality fitness product designed for everyday use and long-term durability.,Fitness,"budget, waterproof, wireless, multi-use",33.21,3.8,349,647,2025-06-29 01:16:47
https://example.com/images/product_117.jpg,Smart LED Light Bulb,ActiveCore,Smart LED Light Bulb by ActiveCore. High-quality smart home product designed for everyday use and long-term durability.,Smart Home,"lightweight, smart, bestseller, multi-use",241.36,4.5,4753,724,2025-12-02 01:16:47
https://example.com/images/product_118.jpg,Smart LED Light Bulb,ActiveCore,Smart LED Light Bulb by ActiveCore. High-quality fitness product designed for everyday use and long-term durability.,Fitness,"fast-charging, portable, eco-friendly, compact",570.21,4.0,8772,751,2024-02-27 01:16:47
https://example.com/images/product_119.jpg,Travel Duffel Bag,EcoWare,Travel Duffel Bag by EcoWare. High-quality health & personal care product designed for everyday use and long-term durability.,Health & Personal Care,"multi-use, fast-charging, smart, portable",213.58,3.0,7717,364,2024-07-22 01:16:47
https://example.com/images/product_120.jpg,Aromatherapy Diffuser,ActiveCore,Aromatherapy Diffuser by ActiveCore. High-quality home & kitchen product designed for everyday use and long-term durability.,Home & Kitchen,"fast-charging, ergonomic, premium, waterproof",213.59,3.3,13571,911,2026-01-06 01:16:47
https://example.com/images/product_121.jpg,Portable Phone Charger,HomeEase,Portable Phone Charger by HomeEase. High-quality travel product designed for everyday use and long-term durability.,Travel,"eco-friendly, portable, multi-use, new-arrival",479.02,2.9,5790,785,2024-12-09 01:16:47
https://example.com/images/product_122.jpg,Smart Home Speaker,ZenithLabs,Smart Home Speaker by ZenithLabs. High-quality electronics product designed for everyday use and long-term durability.,Electronics,"new-arrival, multi-use, bestseller, premium",570.43,2.5,11626,974,2025-08-04 01:16:47
https://example.com/images/product_123.jpg,Digital Kitchen Scale,FitZone,Digital Kitchen Scale by FitZone. High-quality travel product designed for everyday use and long-term durability.,Travel,"multi-use, ergonomic, premium, fast-charging",436.27,4.3,1310,100,2025-07-30 01:16:47
https://example.com/images/product_124.jpg,Wireless Charging Pad,ZenithLabs,Wireless Charging Pad by ZenithLabs. High-quality health & personal care product designed for everyday use and long-term durability.,Health & Personal Care,"durable, compact, premium, bestseller",295.25,4.0,6751,434,2025-08-24 01:16:47
https://example.com/images/product_125.jpg,Cordless Vacuum Cleaner,ZenithLabs,Cordless Vacuum Cleaner by ZenithLabs. High-quality home & kitchen product designed for everyday use and long-term durability.,Home & Kitchen,"compact, premium, durable, bestseller",24.99,4.5,11712,260,2025-12-02 01:16:47
https://example.com/images/product_126.jpg,Laptop Backpack,HomeEase,Laptop Backpack by HomeEase. High-quality office supplies product designed for everyday use and long-term durability.,Office Supplies,"new-arrival, waterproof, multi-use, budget",152.97,3.0,7954,595,2025-10-28 01:16:47
https://example.com/images/product_127.jpg,Electric Toothbrush,PrimeHouse,Electric Toothbrush by PrimeHouse. High-quality fitness product designed for everyday use and long-term durability.,Fitness,"smart, waterproof, portable, lightweight",590.3,2.6,8316,425,2024-04-17 01:16:47
https://example.com/images/product_128.jpg,Organic Green Tea Pack,HomeEase,Organic Green Tea Pack by HomeEase. High-quality sports & outdoors product designed for everyday use and long-term durability.,Sports & Outdoors,"waterproof, eco-friendly, smart, bestseller",295.55,4.6,4398,823,2024-12-22 01:16:47
https://example.com/images/product_129.jpg,Aromatherapy Diffuser,PrimeHouse,Aromatherapy Diffuser by PrimeHouse. High-quality travel product designed for everyday use and long-term durability.,Travel,"lightweight, fast-charging, bestseller, ergonomic",252.13,3.0,2605,999,2026-01-30 01:16:47
https://example.com/images/product_130.jpg,Aromatherapy Diffuser,NovaStyle,Aromatherapy Diffuser by NovaStyle. High-quality office supplies product designed for everyday use and long-term durability.,Office Supplies,"budget, portable, durable, multi-use",90.07,4.6,11273,759,2026-02-05 01:16:47
https://example.com/images/product_131.jpg,Ergonomic Office Chair,FitZone,Ergonomic Office Chair by FitZone. High-quality sports & outdoors product designed for everyday use and long-term durability.,Sports & Outdoors,"compact, budget, portable, eco-friendly",556.46,4.0,3294,245,2024-04-07 01:16:47
https://example.com/images/product_132.jpg,Smart LED Light Bulb,EcoWare,Smart LED Light Bulb by EcoWare. High-quality electronics product designed for everyday use and long-term durability.,Electronics,"wireless, compact, premium, smart",135.51,3.0,11321,820,2025-07-20 01:16:47
https://example.com/images/product_133.jpg,Portable Blender,BrightTech,Portable Blender by BrightTech. High-quality smart home product designed for everyday use and long-term durability.,Smart Home,"budget, portable, wireless, smart",536.83,4.5,2315,622,2026-01-31 01:16:47
https://example.com/images/product_134.jpg,Wireless Charging Pad,GreenLife,Wireless Charging Pad by GreenLife. High-quality accessories product designed for everyday use and long-term durability.,Accessories,"premium, eco-friendly, waterproof, multi-use",247.52,3.6,12015,452,2025-08-04 01:16:47
https://example.com/images/product_135.jpg,Aromatherapy Diffuser,PureLiving,Aromatherapy Diffuser by PureLiving. High-quality sports & outdoors product designed for everyday use and long-term durability.,Sports & Outdoors,"smart, lightweight, premium, budget",167.03,2.9,12386,17,2025-09-19 01:16:47
https://example.com/images/product_136.jpg,Travel Duffel Bag,PureLiving,Travel Duffel Bag by PureLiving. High-quality electronics product designed for everyday use and long-term durability.,Electronics,"waterproof, lightweight, compact, fast-charging",280.63,2.9,3241,301,2024-10-21 01:16:47
https://example.com/images/product_137.jpg,Stainless Steel Water Bottle,ZenithLabs,Stainless Steel Water Bottle by ZenithLabs. High-quality sports & outdoors product designed for everyday use and long-term durability.,Sports & Outdoors,"eco-friendly, fast-charging, compact, durable",128.18,3.1,6636,895,2024-03-01 01:16:47
https://example.com/images/product_138.jpg,USB-C Hub Adapter,PureLiving,USB-C Hub Adapter by PureLiving. High-quality health & personal care product designed for everyday use and long-term durability.,Health & Personal Care,"multi-use, waterproof, wireless, durable",412.6,3.5,10766,973,2026-01-28 01:16:47
https://example.com/images/product_139.jpg,Electric Toothbrush,EcoWare,Electric Toothbrush by EcoWare. High-quality travel product designed for everyday use and long-term durability.,Travel,"portable, compact, budget, premium",184.81,4.5,5561,458,2025-09-27 01:16:47
https://example.com/images/product_140.jpg,Digital Kitchen Scale,FitZone,Digital Kitchen Scale by FitZone. High-quality home & kitchen product designed for everyday use and long-term durability.,Home & Kitchen,"lightweight, smart, budget, multi-use",368.0,4.7,6579,626,2026-01-11 01:16:47
https://example.com/images/product_141.jpg,Mechanical Keyboard,EcoWare,Mechanical Keyboard by EcoWare. High-quality health & personal care product designed for everyday use and long-term durability.,Health & Personal Care,"ergonomic, bestseller, premium, waterproof",133.69,3.2,8548,367,2026-01-07 01:16:47
https://example.com/images/product_142.jpg,Portable Phone Charger,ActiveCore,Portable Phone Charger by ActiveCore. High-quality accessories product designed for everyday use and long-term durability.,Accessories,"wireless, budget, ergonomic, new-arrival",171.99,4.2,3815,282,2025-10-03 01:16:47
https://example.com/images/product_143.jpg,HD Webcam,HomeEase,HD Webcam by HomeEase. High-quality home & kitchen product designed for everyday use and long-term durability.,Home & Kitchen,"lightweight, ergonomic, bestseller, portable",166.94,4.7,2859,763,2026-01-22 01:16:47
https://example.com/images/product_144.jpg,Wireless Bluetooth Headphones,PureLiving,Wireless Bluetooth Headphones by PureLiving. High-quality accessories product designed for everyday use and long-term durability.,Accessories,"premium, portable, new-arrival, budget",55.46,4.9,11290,275,2024-12-13 01:16:47
https://example.com/images/product_145.jpg,Smart LED Light Bulb,GadgetPro,Smart LED Light Bulb by GadgetPro. High-quality health & personal care product designed for everyday use and long-term durability.,Health & Personal Care,"smart, lightweight, wireless, new-arrival",139.34,4.7,3416,115,2026-02-01 01:16:47
https://example.com/images/product_146.jpg,Noise Cancelling Earbuds,PrimeHouse,Noise Cancelling Earbuds by PrimeHouse. High-quality travel product designed for everyday use and long-term durability.,Travel,"premium, multi-use, budget, durable",598.27,3.4,6769,887,2025-10-15 01:16:47
https://example.com/images/product_147.jpg,Digital Kitchen Scale,BrightTech,Digital Kitchen Scale by BrightTech. High-quality fitness product designed for everyday use and long-term durability.,Fitness,"compact, lightweight, premium, eco-friendly",189.02,5.0,11692,616,2025-04-20 01:16:47
https://example.com/images/product_148.jpg,Smart Home Speaker,CoreMax,Smart Home Speaker by CoreMax. High-quality sports & outdoors product designed for everyday use and long-term durability.,Sports & Outdoors,"waterproof, premium, eco-friendly, new-arrival",500.32,3.8,5089,547,2025-04-01 01:16:47
https://example.com/images/product_149.jpg,Fitness Resistance Bands,FitZone,Fitness Resistance Bands by FitZone. High-quality sports & outdoors product designed for everyday use and long-term durability.,Sports & Outdoors,"new-arrival, multi-use, fast-charging, smart",340.77,3.1,6276,393,2025-06-03 01:16:47
https://example.com/images/product_150.jpg,Portable Blender,BrightTech,Portable Blender by BrightTech. High-quality sports & outdoors product designed for everyday use and long-term durability.,Sports & Outdoors,"wireless, compact, budget, durable",307.48,3.4,2512,966,2024-05-20 01:16:47
https://example.com/images/product_151.jpg,HD Webcam,GreenLife,HD Webcam by GreenLife. High-quality home & kitchen product designed for everyday use and long-term durability.,Home & Kitchen,"waterproof, smart, new-arrival, budget",535.97,4.3,11721,981,2025-08-06 01:16:47
https://example.com/images/product_152.jpg,LED Desk Lamp,FitZone,LED Desk Lamp by FitZone. High-quality smart home product designed for everyday use and long-term durability.,Smart Home,"portable, bestseller, multi-use, compact",591.13,4.9,3806,571,2025-11-17 01:16:47
https://example.com/images/product_153.jpg,Smart Fitness Watch,HomeEase,Smart Fitness Watch by HomeEase. High-quality accessories product designed for everyday use and long-term durability.,Accessories,"eco-friendly, new-arrival, budget, portable",226.15,4.7,12288,651,2025-01-17 01:16:47
https://example.com/images/product_154.jpg,Yoga Mat Pro,NovaStyle,Yoga Mat Pro by NovaStyle. High-quality home & kitchen product designed for everyday use and long-term durability.,Home & Kitchen,"fast-charging, waterproof, ergonomic, wireless",97.08,3.2,6123,955,2025-09-06 01:16:47
https://example.com/images/product_155.jpg,Cordless Vacuum Cleaner,FitZone,Cordless Vacuum Cleaner by FitZone. High-quality home & kitchen product designed for everyday use and long-term durability.,Home & Kitchen,"fast-charging, smart, waterproof, budget",583.52,3.8,2743,744,2025-03-15 01:16:47
https://example.com/images/product_156.jpg,Wireless Charging Pad,CoreMax,Wireless Charging Pad by CoreMax. High-quality office supplies product designed for everyday use and long-term durability.,Office Supplies,"portable, ergonomic, multi-use, smart",263.57,4.4,10407,742,2024-12-08 01:16:47
https://example.com/images/product_157.jpg,Portable Blender,FitZone,Portable Blender by FitZone. High-quality electronics product designed for everyday use and long-term durability.,Electronics,"fast-charging, multi-use, bestseller, compact",419.83,3.3,10065,524,2025-01-12 01:16:47
https://example.com/images/product_158.jpg,Organic Green Tea Pack,PureLiving,Organic Green Tea Pack by PureLiving. High-quality health & personal care product designed for everyday use and long-term durability.,Health & Personal Care,"smart, bestseller, multi-use, eco-friendly",238.98,4.0,13744,889,2026-02-02 01:16:47
https://example.com/images/product_159.jpg,Gaming Mouse RGB,ZenithLabs,Gaming Mouse RGB by ZenithLabs. High-quality sports & outdoors product designed for everyday use and long-term durability.,Sports & Outdoors,"multi-use, premium, durable, wireless",497.48,4.2,565,719,2025-11-12 01:16:47
https://example.com/images/product_160.jpg,Wireless Charging Pad,ZenithLabs,Wireless Charging Pad by ZenithLabs. High-quality smart home product designed for everyday use and long-term durability.,Smart Home,"lightweight, multi-use, bestseller, new-arrival",505.41,3.1,14704,45,2024-04-25 01:16:47
https://example.com/images/product_161.jpg,4K Action Camera,NovaStyle,4K Action Camera by NovaStyle. High-quality sports & outdoors product designed for everyday use and long-term durability.,Sports & Outdoors,"portable, fast-charging, lightweight, durable",389.03,3.5,7172,689,2025-03-03 01:16:47
https://example.com/images/product_162.jpg,Travel Duffel Bag,CoreMax,Travel Duffel Bag by CoreMax. High-quality health & personal care product designed for everyday use and long-term durability.,Health & Personal Care,"ergonomic, smart, compact, fast-charging",515.96,4.7,2750,36,2024-04-08 01:16:47
https://example.com/images/product_163.jpg,Wireless Charging Pad,CoreMax,Wireless Charging Pad by CoreMax. High-quality sports & outdoors product designed for everyday use and long-term durability.,Sports & Outdoors,"portable, wireless, budget, premium",513.8,3.2,12266,578,2024-09-23 01:16:47
https://example.com/images/product_164.jpg,Wireless Bluetooth Headphones,ZenithLabs,Wireless Bluetooth Headphones by ZenithLabs. High-quality office supplies product designed for everyday use and long-term durability.,Office Supplies,"lightweight, multi-use, new-arrival, smart",179.17,3.4,1929,759,2024-04-09 01:16:47
https://example.com/images/product_165.jpg,Smart LED Light Bulb,BrightTech,Smart LED Light Bulb by BrightTech. High-quality sports & outdoors product designed for everyday use and long-term durability.,Sports & Outdoors,"portable, ergonomic, lightweight, wireless",578.12,2.6,14606,219,2024-06-01 01:16:47
https://example.com/images/product_166.jpg,Gaming Mouse RGB,TechNova,Gaming Mouse RGB by TechNova. High-quality home & kitchen product designed for everyday use and long-term durability.,Home & Kitchen,"premium, bestseller, compact, budget",85.23,4.6,10035,531,2026-01-27 01:16:47
https://example.com/images/product_167.jpg,Bluetooth Car Adapter,UrbanGear,Bluetooth Car Adapter by UrbanGear. High-quality sports & outdoors product designed for everyday use and long-term durability.,Sports & Outdoors,"budget, eco-friendly, compact, premium",189.56,4.4,1500,284,2026-01-18 01:16:47
https://example.com/images/product_168.jpg,Organic Green Tea Pack,EcoWare,Organic Green Tea Pack by EcoWare. High-quality office supplies product designed for everyday use and long-term durability.,Office Supplies,"budget, smart, portable, bestseller",490.71,4.6,4808,664,2024-11-23 01:16:47
https://example.com/images/product_169.jpg,Cookware Set 10pc,ZenithLabs,Cookware Set 10pc by ZenithLabs. High-quality office supplies product designed for everyday use and long-term durability.,Office Supplies,"budget, ergonomic, lightweight, fast-charging",67.52,4.9,993,918,2026-01-16 01:16:47
https://example.com/images/product_170.jpg,Organic Green Tea Pack,GreenLife,Organic Green Tea Pack by GreenLife. High-quality office supplies product designed for everyday use and long-term durability.,Office Supplies,"bestseller, smart, portable, new-arrival",95.23,4.9,273,951,2025-12-14 01:16:47
https://example.com/images/product_171.jpg,Digital Kitchen Scale,UrbanGear,Digital Kitchen Scale by UrbanGear. High-quality accessories product designed for everyday use and long-term durability.,Accessories,"lightweight, budget, multi-use, compact",438.46,2.6,10986,90,2024-03-12 01:16:47
https://example.com/images/product_172.jpg,Cookware Set 10pc,GreenLife,Cookware Set 10pc by GreenLife. High-quality home & kitchen product designed for everyday use and long-term durability.,Home & Kitchen,"lightweight, bestseller, new-arrival, eco-friendly",307.63,3.1,7826,166,2024-04-03 01:16:47
https://example.com/images/product_173.jpg,Cookware Set 10pc,ZenithLabs,Cookware Set 10pc by ZenithLabs. High-quality electronics product designed for everyday use and long-term durability.,Electronics,"new-arrival, wireless, waterproof, fast-charging",175.77,2.8,11628,873,2025-09-30 01:16:47
https://example.com/images/product_174.jpg,Noise Cancelling Earbuds,PrimeHouse,Noise Cancelling Earbuds by PrimeHouse. High-quality accessories product designed for everyday use and long-term durability.,Accessories,"compact, premium, waterproof, portable",14.82,2.7,1763,874,2025-03-15 01:16:47
https://example.com/images/product_175.jpg,Smart Home Speaker,TechNova,Smart Home Speaker by TechNova. High-quality office supplies product designed for everyday use and long-term durability.,Office Supplies,"new-arrival, waterproof, compact, portable",187.85,3.9,399,599,2025-07-19 01:16:47
https://example.com/images/product_176.jpg,Laptop Backpack,NextGen,Laptop Backpack by NextGen. High-quality smart home product designed for everyday use and long-term durability.,Smart Home,"waterproof, smart, wireless, ergonomic",360.55,4.8,1952,270,2025-01-28 01:16:47
https://example.com/images/product_177.jpg,Wireless Charging Pad,UrbanGear,Wireless Charging Pad by UrbanGear. High-quality health & personal care product designed for everyday use and long-term durability.,Health & Personal Care,"waterproof, compact, lightweight, multi-use",481.44,3.0,9237,520,2025-07-07 01:16:47
https://example.com/images/product_178.jpg,Portable Phone Charger,BrightTech,Portable Phone Charger by BrightTech. High-quality smart home product designed for everyday use and long-term durability.,Smart Home,"compact, multi-use, lightweight, wireless",13.36,4.0,4212,851,2024-11-13 01:16:47
https://example.com/images/product_179.jpg,Electric Toothbrush,CoreMax,Electric Toothbrush by CoreMax. High-quality smart home product designed for everyday use and long-term durability.,Smart Home,"premium, bestseller, durable, portable",68.72,2.9,13208,440,2024-02-20 01:16:47
https://example.com/images/product_180.jpg,HD Webcam,ActiveCore,HD Webcam by ActiveCore. High-quality smart home product designed for everyday use and long-term durability.,Smart Home,"budget, eco-friendly, ergonomic, portable",156.93,4.9,1610,329,2025-01-16 01:16:47
https://example.com/images/product_181.jpg,Ergonomic Office Chair,CoreMax,Ergonomic Office Chair by CoreMax. High-quality office supplies product designed for everyday use and long-term durability.,Office Supplies,"bestseller, fast-charging, compact, ergonomic",324.22,3.5,7667,238,2025-07-05 01:16:47
https://example.com/images/product_182.jpg,Running Shoes,GreenLife,Running Shoes by GreenLife. High-quality accessories product designed for everyday use and long-term durability.,Accessories,"compact, lightweight, budget, bestseller",332.63,4.9,10418,941,2025-04-05 01:16:47
https://example.com/images/product_183.jpg,Yoga Mat Pro,PrimeHouse,Yoga Mat Pro by PrimeHouse. High-quality accessories product designed for everyday use and long-term durability.,Accessories,"durable, bestseller, budget, new-arrival",558.86,3.4,3973,609,2024-10-23 01:16:47
https://example.com/images/product_184.jpg,HD Webcam,CoreMax,HD Webcam by CoreMax. High-quality fitness product designed for everyday use and long-term durability.,Fitness,"compact, bestseller, portable, durable",346.46,4.9,4022,209,2025-07-24 01:16:47
https://example.com/images/product_185.jpg,LED Desk Lamp,BrightTech,LED Desk Lamp by BrightTech. High-quality sports & outdoors product designed for everyday use and long-term durability.,Sports & Outdoors,"smart, lightweight, portable, durable",209.89,4.0,6832,110,2024-11-15 01:16:47
https://example.com/images/product_186.jpg,Portable Blender,CoreMax,Portable Blender by CoreMax. High-quality office supplies product designed for everyday use and long-term durability.,Office Supplies,"premium, eco-friendly, fast-charging, budget",581.96,3.9,11757,740,2024-07-26 01:16:47
https://example.com/images/product_187.jpg,Wireless Bluetooth Headphones,ActiveCore,Wireless Bluetooth Headphones by ActiveCore. High-quality fitness product designed for everyday use and long-term durability.,Fitness,"ergonomic, lightweight, eco-friendly, fast-charging",101.86,4.7,629,688,2026-01-25 01:16:47
https://example.com/images/product_188.jpg,Ergonomic Office Chair,FitZone,Ergonomic Office Chair by FitZone. High-quality health & personal care product designed for everyday use and long-term durability.,Health & Personal Care,"bestseller, smart, fast-charging, wireless",266.66,4.1,11450,42,2025-05-26 01:16:47
https://example.com/images/product_189.jpg,Smart Home Speaker,NextGen,Smart Home Speaker by NextGen. High-quality fitness product designed for everyday use and long-term durability.,Fitness,"multi-use, durable, budget, waterproof",482.44,2.8,8744,421,2025-09-11 01:16:47
https://example.com/images/product_190.jpg,Tablet Stand Adjustable,ZenithLabs,Tablet Stand Adjustable by ZenithLabs. High-quality office supplies product designed for everyday use and long-term durability.,Office Supplies,"budget, new-arrival, portable, fast-charging",36.57,2.6,1846,296,2025-02-12 01:16:47
https://example.com/images/product_191.jpg,Digital Kitchen Scale,FitZone,Digital Kitchen Scale by FitZone. High-quality fitness product designed for everyday use and long-term durability.,Fitness,"eco-friendly, durable, lightweight, portable",206.22,4.4,5160,306,2025-12-15 01:16:47
https://example.com/images/product_192.jpg,Fitness Resistance Bands,ActiveCore,Fitness Resistance Bands by ActiveCore. High-quality smart home product designed for everyday use and long-term durability.,Smart Home,"ergonomic, smart, waterproof, premium",453.65,2.5,5186,152,2024-03-14 01:16:47
https://example.com/images/product_193.jpg,Digital Kitchen Scale,BrightTech,Digital Kitchen Scale by BrightTech. High-quality electronics product designed for everyday use and long-term durability.,Electronics,"wireless, waterproof, bestseller, eco-friendly",129.16,4.1,6845,886,2024-04-06 01:16:47
https://example.com/images/product_194.jpg,Smart Home Speaker,GadgetPro,Smart Home Speaker by GadgetPro. High-quality fitness product designed for everyday use and long-term durability.,Fitness,"wireless, budget, new-arrival, compact",209.47,4.9,10480,459,2024-11-12 01:16:47
https://example.com/images/product_195.jpg,Travel Duffel Bag,NovaStyle,Travel Duffel Bag by NovaStyle. High-quality office supplies product designed for everyday use and long-term durability.,Office Supplies,"bestseller, fast-charging, wireless, compact",368.0,3.9,3807,579,2025-11-25 01:16:47
https://example.com/images/product_196.jpg,Running Shoes,EcoWare,Running Shoes by EcoWare. High-quality smart home product designed for everyday use and long-term durability.,Smart Home,"premium, durable, ergonomic, portable",303.15,3.0,5610,30,2025-02-11 01:16:47
https://example.com/images/product_197.jpg,Running Shoes,GreenLife,Running Shoes by GreenLife. High-quality smart home product designed for everyday use and long-term durability.,Smart Home,"bestseller, multi-use, lightweight, eco-friendly",569.78,2.8,13507,670,2025-09-08 01:16:47
https://example.com/images/product_198.jpg,Ergonomic Office Chair,GadgetPro,Ergonomic Office Chair by GadgetPro. High-quality smart home product designed for everyday use and long-term durability.,Smart Home,"fast-charging, ergonomic, durable, smart",19.2,4.5,5773,564,2024-12-07 01:16:47
https://example.com/images/product_199.jpg,Stainless Steel Water Bottle,NovaStyle,Stainless Steel Water Bottle by NovaStyle. High-quality accessories product designed for everyday use and long-term durability.,Accessories,"fast-charging, new-arrival, bestseller, lightweight",250.06,4.5,146,906,2025-12-26 01:16:47
https://example.com/images/product_200.jpg,Mini Projector HD,HomeEase,Mini Projector HD by HomeEase. High-quality health & personal care product designed for everyday use and long-term durability.,Health & Personal Care,"budget, multi-use, fast-charging, eco-friendly",310.54,3.0,11337,333,2025-02-02 01:16:47
https://example.com/images/product_201.jpg,Travel Duffel Bag,CoreMax,Travel Duffel Bag by CoreMax. High-quality smart home product designed for everyday use and long-term durability.,Smart Home,"durable, wireless, waterproof, portable",432.64,4.4,2702,648,2025-11-29 01:16:47
https://example.com/images/product_202.jpg,USB-C Hub Adapter,TechNova,USB-C Hub Adapter by TechNova. High-quality electronics product designed for everyday use and long-term durability.,Electronics,"multi-use, compact, wireless, portable",311.9,3.9,10395,708,2025-10-22 01:16:47
https://example.com/images/product_203.jpg,Electric Toothbrush,NextGen,Electric Toothbrush by NextGen. High-quality home & kitchen product designed for everyday use and long-term durability.,Home & Kitchen,"multi-use, budget, new-arrival, lightweight",374.13,3.6,10101,781,2024-08-18 01:16:47
https://example.com/images/product_204.jpg,HD Webcam,ZenithLabs,HD Webcam by ZenithLabs. High-quality sports & outdoors product designed for everyday use and long-term durability.,Sports & Outdoors,"premium, multi-use, smart, lightweight",24.94,3.2,6447,637,2024-12-08 01:16:47
https://example.com/images/product_205.jpg,Portable Phone Charger,UrbanGear,Portable Phone Charger by UrbanGear. High-quality health & personal care product designed for everyday use and long-term durability.,Health & Personal Care,"durable, wireless, bestseller, portable",17.56,4.3,12885,641,2024-07-19 01:16:47
https://example.com/images/product_206.jpg,Yoga Mat Pro,TechNova,Yoga Mat Pro by TechNova. High-quality sports & outdoors product designed for everyday use and long-term durability.,Sports & Outdoors,"ergonomic, eco-friendly, fast-charging, multi-use",282.65,2.5,4643,774,2025-07-07 01:16:47
https://example.com/images/product_207.jpg,Mini Projector HD,PureLiving,Mini Projector HD by PureLiving. High-quality travel product designed for everyday use and long-term durability.,Travel,"fast-charging, wireless, lightweight, waterproof",476.62,3.3,3281,321,2025-11-03 01:16:47
https://example.com/images/product_208.jpg,Wireless Bluetooth Headphones,TechNova,Wireless Bluetooth Headphones by TechNova. High-quality electronics product designed for everyday use and long-term durability.,Electronics,"multi-use, budget, compact, durable",525.04,2.9,6251,357,2025-10-29 01:16:47
https://example.com/images/product_209.jpg,USB-C Hub Adapter,BrightTech,USB-C Hub Adapter by BrightTech. High-quality sports & outdoors product designed for everyday use and long-term durability.,Sports & Outdoors,"lightweight, fast-charging, budget, multi-use",124.73,4.7,5803,622,2026-01-29 01:16:47
https://example.com/images/product_210.jpg,Bluetooth Car Adapter,NextGen,Bluetooth Car Adapter by NextGen. High-quality electronics product designed for everyday use and long-term durability.,Electronics,"portable, new-arrival, smart, eco-friendly",356.76,3.1,4965,118,2025-02-18 01:16:47
https://example.com/images/product_211.jpg,Yoga Mat Pro,NovaStyle,Yoga Mat Pro by NovaStyle. High-quality office supplies product designed for everyday use and long-term durability.,Office Supplies,"wireless, smart, ergonomic, new-arrival",149.75,4.5,2451,610,2025-02-26 01:16:47
https://example.com/images/product_212.jpg,4K Action Camera,NextGen,4K Action Camera by NextGen. High-quality sports & outdoors product designed for everyday use and long-term durability.,Sports & Outdoors,"ergonomic, wireless, compact, bestseller",272.83,4.1,11156,658,2024-10-18 01:16:47
https://example.com/images/product_213.jpg,Mini Projector HD,GadgetPro,Mini Projector HD by GadgetPro. High-quality sports & outdoors product designed for everyday use and long-term durability.,Sports & Outdoors,"premium, compact, portable, wireless",367.99,2.7,12075,390,2025-03-31 01:16:47
https://example.com/images/product_214.jpg,Wireless Charging Pad,PrimeHouse,Wireless Charging Pad by PrimeHouse. High-quality office supplies product designed for everyday use and long-term durability.,Office Supplies,"lightweight, eco-friendly, fast-charging, new-arrival",63.05,4.1,1614,226,2024-06-15 01:16:47
https://example.com/images/product_215.jpg,Electric Toothbrush,UrbanGear,Electric Toothbrush by UrbanGear. High-quality fitness product designed for everyday use and long-term durability.,Fitness,"eco-friendly, bestseller, premium, lightweight",88.55,4.8,5643,638,2025-06-22 01:16:47
https://example.com/images/product_216.jpg,Stainless Steel Water Bottle,PureLiving,Stainless Steel Water Bottle by PureLiving. High-quality home & kitchen product designed for everyday use and long-term durability.,Home & Kitchen,"durable, ergonomic, compact, premium",96.14,3.4,5836,631,2025-09-25 01:16:47
https://example.com/images/product_217.jpg,Wireless Charging Pad,ActiveCore,Wireless Charging Pad by ActiveCore. High-quality sports & outdoors product designed for everyday use and long-term durability.,Sports & Outdoors,"new-arrival, durable, fast-charging, multi-use",168.34,3.0,9546,359,2024-10-27 01:16:47
https://example.com/images/product_218.jpg,Organic Green Tea Pack,HomeEase,Organic Green Tea Pack by HomeEase. High-quality accessories product designed for everyday use and long-term durability.,Accessories,"durable, budget, new-arrival, eco-friendly",581.85,3.6,10318,980,2025-10-12 01:16:47
https://example.com/images/product_219.jpg,Organic Green Tea Pack,UrbanGear,Organic Green Tea Pack by UrbanGear. High-quality office supplies product designed for everyday use and long-term durability.,Office Supplies,"bestseller, wireless, compact, budget",156.69,2.7,13659,563,2025-11-29 01:16:47
